ticker,period_return,latest_close,baseline_close,latest_date,mean_sentiment,samples
JPM,0.020799172946101743,287.1099853515625,281.260009765625,2025-06-27 00:00:00+00:00,,0
SPY,0.013398502678272178,614.9099731445312,606.780029296875,2025-06-27 00:00:00+00:00,,0
MSFT,0.011895324037647998,495.94000244140625,490.1099853515625,2025-06-27 00:00:00+00:00,,0
AAPL,0.0038941526081520935,201.0800018310547,200.3000030517578,2025-06-27 00:00:00+00:00,,0
AMC,0.0,3.069999933242798,3.069999933242798,2025-06-27 00:00:00+00:00,,0
META,0.0,708.6799926757812,708.6799926757812,2025-06-25 00:00:00+00:00,,0
UNH,0.0,302.6199951171875,302.6199951171875,2025-06-26 00:00:00+00:00,,0
AMZN,-0.003665924536515277,211.9900054931641,212.77000427246097,2025-06-25 00:00:00+00:00,,0
