ticker,period_return,latest_close,baseline_close,latest_date,mean_sentiment,samples
SPY,0.004968339764334289,614.9099731445312,611.8699951171875,2025-06-27 00:00:00+00:00,,0
AAPL,0.0003980190599735697,201.0800018310547,201.0,2025-06-27 00:00:00+00:00,,0
