date,ticker,open,high,low,close,volume,returns,rsi,macd,macd_signal,sma_20,ema_20,bb_bbm,bb_bbh,bb_bbl
2020-08-05,AAPL,109.37750244140624,110.39250183105467,108.89749908447266,110.0625,121776800,0.0036246667683779155,78.88973650468574,3.597793120168177,,98.35450019836426,99.39521005029498,98.35450019836426,109.22267384762152,87.48632654910702
2020-08-06,AAPL,110.40499877929688,114.4124984741211,109.79750061035156,113.90249633789062,202428800,0.03488923418867129,82.18763494877669,4.293778857414111,,99.26199989318847,100.77685636339932,99.26199989318847,111.98272841051356,86.54127137586337
2020-08-07,AAPL,113.20500183105467,113.6750030517578,110.2925033569336,111.1125030517578,198045600,-0.024494575411730612,73.23557924502688,4.567571308414841,,100.0216251373291,101.76120366705253,100.0216251373291,113.63639292391396,86.40685735074423
2020-08-10,AAPL,112.5999984741211,113.7750015258789,110.0,112.72750091552734,212403600,0.014534798689732176,74.9373342339092,4.8588607072099705,,100.88412513732912,102.80561292881202,100.88412513732912,115.3942705450153,86.37397972964291
2020-08-11,AAPL,111.97000122070312,112.48249816894533,109.10749816894533,109.375,187902400,-0.029739867275506704,65.61125379395844,4.76427129468874,,101.5,103.43126884035374,101.5,116.34983150640949,86.65016849359053
2020-08-12,AAPL,110.49749755859376,113.2750015258789,110.29750061035156,113.01000213623048,165598000,0.033234305245535944,69.97451661822126,4.925840771020262,,102.26425018310547,104.34352915424677,102.26425018310547,117.8150406752436,86.71345969096735
2020-08-13,AAPL,114.43000030517578,116.0425033569336,113.92749786376952,115.01000213623048,210082000,0.017697548554941767,72.07400599232889,5.155835765057546,,103.18862533569336,105.3593837239595,103.18862533569336,119.44613143822562,86.9311192331611
2020-08-14,AAPL,114.83000183105467,115.0,113.04499816894533,114.90750122070312,165565200,-0.0008912347937003462,71.79692168551473,5.269098598861689,,104.1176254272461,106.2687282474589,104.1176254272461,120.81809669441722,87.41715416007497
2020-08-17,AAPL,116.0625,116.0875015258789,113.9625015258789,114.60749816894533,119561600,-0.00261082217062214,70.93733291120192,5.2738587112590665,4.794075934704188,104.9301254272461,107.06289681140998,104.9301254272461,122.00750193438716,87.85274892010503
2020-08-18,AAPL,114.35250091552734,116.0,114.00749969482422,115.5625,105633600,0.00833280410367987,72.08314808451989,5.293669672323944,4.89399468222814,105.85825042724608,107.87238282937092,105.85825042724608,123.1273912355449,88.58910961894728
2020-08-19,AAPL,115.98249816894533,117.1624984741211,115.61000061035156,115.7074966430664,145538000,0.0012547032390819446,72.26195870862351,5.2604310444305185,4.967281954668616,106.78000030517578,108.61858414496098,106.78000030517578,124.08558431401468,89.47441629633687
2020-08-20,AAPL,115.75,118.39250183105467,115.73249816894533,118.2750015258789,126907200,0.02218961568871136,75.28116562474032,5.379256656596709,5.049676895054235,108.05150032043456,109.53824294314364,108.05150032043456,124.80281547619803,91.3001851646711
2020-08-21,AAPL,119.2624969482422,124.86750030517578,119.25,124.37000274658205,338054800,0.05153245522782379,80.66225415796424,5.897262499613802,5.219194015966148,109.6392505645752,110.95079149585206,109.6392505645752,126.2562400260916,93.02226110305878
2020-08-24,AAPL,128.69749450683594,128.78500366210938,123.9375,125.85749816894533,345937600,0.011960242739515126,81.70878316945456,6.354562866159156,5.44626778600475,111.19162559509276,112.37047784567046,111.19162559509276,127.77806065362476,94.60519053656078
2020-08-25,AAPL,124.69750213623048,125.18000030517578,123.05249786376952,124.8249969482422,211495600,-0.00820373228234006,78.5318303641117,6.558065188539928,5.668627266511786,112.77025032043456,113.55662252210588,112.77025032043456,128.19597360470897,97.34452703616016
2020-08-26,AAPL,126.18000030517578,126.99250030517578,125.0824966430664,126.52249908447266,163022400,0.01359905610039247,79.91453181600518,6.778181820206612,5.890538177250751,114.34437522888184,114.79146790899794,114.34437522888184,128.59197089815123,100.09677955961244
2020-08-27,AAPL,127.14250183105467,127.48500061035156,123.8324966430664,125.01000213623048,155552400,-0.011954371429482746,75.26312315157259,6.752738606180202,6.062978263036642,115.78537521362304,115.76466164492486,115.78537521362304,128.09484017904344,103.47591024820264
2020-08-28,AAPL,126.0124969482422,126.44249725341795,124.57749938964844,124.80750274658205,187630000,-0.0016198655002642726,74.63676112898915,6.63969638056156,6.178321886541625,116.71275024414062,116.62588460698744,116.71275024414062,128.80473273410044,104.62076775418082
2020-08-31,AAPL,127.58000183105467,131.0,126.0,129.0399932861328,225702700,0.03391214827961675,78.63836917723542,6.813099051615836,6.305277319556468,117.71787490844729,117.80818067166796,117.71787490844729,130.38579577596818,105.04995404092637
2020-09-01,AAPL,132.75999450683594,134.8000030517578,130.52999877929688,134.17999267578125,151948100,0.039832607385921204,82.29218440466867,7.281342132081988,6.500490282061572,118.94362449645996,119.36740086253587,118.94362449645996,132.93279456704184,104.95445442587808
2020-09-02,AAPL,137.58999633789062,137.97999572753906,127.0,131.39999389648438,200119000,-0.02071842995262474,74.8364321025656,7.343454704103507,6.66908316646996,120.01049919128418,120.51336210386432,120.01049919128418,134.37717403508458,105.64382434748376
2020-09-03,AAPL,126.91000366210938,128.83999633789062,120.5,120.87999725341795,257599600,-0.08006086097198739,54.65613765944989,6.469230295225003,6.629112592220969,120.35937423706056,120.54827973715511,120.35937423706056,134.4520729311299,106.2666755429912
2020-09-04,AAPL,120.06999969482422,123.6999969482422,110.88999938964844,120.95999908447266,332607200,0.0006618285313737537,54.7560556963835,5.7169551318262535,6.446681100142026,120.85174903869628,120.58749110356632,120.85174903869628,134.29070916954828,107.41278890784427
2020-09-08,AAPL,113.9499969482422,118.98999786376952,112.68000030517578,112.81999969482422,231366600,-0.0672949690084228,44.10638901790387,4.413070592304564,6.039958998574534,120.85637397766114,119.84773001701946,120.85637397766114,134.2842063354761,107.42854161984616
2020-09-09,AAPL,117.26000213623048,119.13999938964844,115.26000213623048,117.31999969482422,176940500,0.039886545046732946,49.906760414683326,3.700191587353899,5.572005516330407,121.25362396240234,119.606993795858,121.25362396240234,133.73610170357034,108.77114622123432
2020-09-10,AAPL,120.36000061035156,120.5,112.5,113.48999786376952,182274400,-0.03264577089172693,45.57202027434984,2.793973513335714,5.016399115731469,121.27762374877928,119.02442275470672,121.27762374877928,133.69830265442118,108.8569448431374
2020-09-11,AAPL,114.56999969482422,115.2300033569336,110.0,112.0,180860300,-0.013128891460180259,43.97190839310295,1.9332732153474268,4.39977393565466,121.12712364196776,118.35543011140132,121.12712364196776,133.91543501202838,108.33881227190716
2020-09-14,AAPL,114.72000122070312,115.93000030517578,112.8000030517578,115.36000061035156,140150100,0.03000000544956749,48.37399872136022,1.504938008172715,3.820806750158271,121.1497486114502,118.07015111130134,121.1497486114502,133.8954953977466,108.4040018251538
2020-09-15,AAPL,118.33000183105467,118.83000183105467,113.61000061035156,115.54000091552734,184642000,0.0015603355081781345,48.606955864113154,1.1665564541532945,3.289956690957276,121.1963737487793,117.82918442598954,121.1963737487793,133.85255845028206,108.54018904727654
2020-09-16,AAPL,115.2300033569336,116.0,112.04000091552734,112.12999725341795,154679000,-0.02951361982939993,44.50939406305197,0.6161255262016851,2.755190458006158,121.0247486114502,117.28640469526844,121.0247486114502,134.0690163300763,107.9804808928241
2020-09-17,AAPL,109.72000122070312,112.1999969482422,108.70999908447266,110.33999633789062,178011000,-0.01596362221860992,42.48477419305906,0.0350627543319745,2.2111649172713217,120.7563735961914,116.62484199456578,120.7563735961914,134.43273905819706,107.08000813418576
2020-09-18,AAPL,110.4000015258789,110.87999725341795,106.08999633789062,106.83999633789062,287104900,-0.03172013880879665,38.771134253163105,-0.6997877108574784,1.6289743916455617,120.184623336792,115.6929519320253,120.184623336792,135.12574272399496,105.243503949589
2020-09-21,AAPL,104.54000091552734,110.19000244140624,103.0999984741211,110.08000183105467,195713800,0.030325773158183633,43.6790680686256,-1.009088489418943,1.1013618154326608,119.47012329101562,115.15838525574236,119.47012329101562,134.9010079796865,104.03923860234477
2020-09-22,AAPL,112.68000030517578,112.86000061035156,109.16000366210938,111.80999755859376,183055400,0.015715803949514884,46.16063711108704,-1.1019132181244515,0.6607068087212383,118.76774826049804,114.83949118934729,118.76774826049804,134.25047002452067,103.28502649647544
2020-09-23,AAPL,111.62000274658205,112.11000061035156,106.7699966430664,107.12000274658205,150718700,-0.0419461131778841,40.899425680614655,-1.5362123698562016,0.2213229730057503,117.88249855041504,114.10430181384582,117.88249855041504,133.89424260918906,101.870754491641
2020-09-24,AAPL,105.16999816894533,110.25,105.0,108.22000122070312,167743300,0.010268842848365045,42.55322947305776,-1.7712193783217742,-0.1771854972597546,116.96737365722656,113.54389223354652,116.96737365722656,132.99138634465248,100.94336096980064
2020-09-25,AAPL,108.43000030517578,112.44000244140624,107.66999816894533,112.27999877929688,149981400,0.03751614778042578,48.30330363534768,-1.611282393062865,-0.4640048764203767,116.33087348937988,113.42352142837989,116.33087348937988,132.034566520992,100.62718045776776
2020-09-28,AAPL,115.01000213623048,115.31999969482422,112.77999877929688,114.95999908447266,137672400,0.023868902158110217,51.7373986575952,-1.253824247583168,-0.621968750652935,115.83849830627442,113.56985263372204,115.83849830627442,131.05827005756376,100.61872655498506
2020-09-29,AAPL,114.5500030517578,115.30999755859376,113.56999969482422,114.08999633789062,99382200,-0.007567873638749334,50.5631657741578,-1.0288777800818707,-0.7033505565387221,115.0909984588623,113.61939012935716,115.0909984588623,129.06103732637672,101.12095959134788
2020-09-30,AAPL,113.79000091552734,117.26000213623048,113.62000274658205,115.80999755859376,142675200,0.015075828520575651,52.84192546664143,-0.7037044927232756,-0.7034213437756329,114.17249870300292,113.82801940833208,114.17249870300292,125.0818007270638,103.26319667894208
2020-10-01,AAPL,117.63999938964844,117.72000122070312,115.83000183105467,116.79000091552734,116120400,0.00846216542261602,54.139028917559024,-0.3627427662598848,-0.6352856282724834,113.44199905395509,114.1101128852078,113.44199905395509,121.1160655862032,105.76793252170694
2020-10-02,AAPL,112.88999938964844,115.37000274658205,112.22000122070312,113.0199966430664,144712000,-0.032280197302059555,48.600914158009374,-0.3922147713494439,-0.5866714568878755,113.0489990234375,114.00629229071816,113.0489990234375,119.922451926407,106.175546120468
2020-10-05,AAPL,113.91000366210938,116.6500015258789,113.5500030517578,116.5,106243800,0.03079104105730912,53.34519482242069,-0.1332285842271972,-0.4959828823557398,112.82599906921386,114.24378826303072,112.82599906921386,118.9014032570776,106.75059488135012
2020-10-06,AAPL,115.6999969482422,116.12000274658205,112.25,113.16000366210938,161498200,-0.028669496462580435,48.699111176688085,-0.1952393582027127,-0.4358341775251344,112.84299926757812,114.14057068199058,112.84299926757812,118.92014371493588,106.76585482022035
2020-10-07,AAPL,114.62000274658205,115.5500030517578,114.12999725341795,115.08000183105467,96849000,0.016967109462795005,51.32362838160357,-0.0884361008807417,-0.3663545621962559,112.73099937438964,114.23004031523476,112.73099937438964,118.55110575300868,106.91089299577062
2020-10-08,AAPL,116.25,116.4000015258789,114.58999633789062,114.97000122070312,83477200,-0.0009558620837791798,51.1621359530279,-0.0125254938231336,-0.2955887485216315,112.80499954223632,114.30051278242225,112.80499954223632,118.69899176069568,106.91100732377696
2020-10-09,AAPL,115.27999877929688,117.0,114.91999816894533,116.97000122070312,100506900,0.017395842208966172,53.99643632480796,0.2066355287299615,-0.1951438930713128,113.05349960327148,114.55474977654424,113.05349960327148,119.2042701317214,106.9027290748216
2020-10-12,AAPL,120.05999755859376,125.18000030517578,119.27999877929688,124.4000015258789,240226800,0.0635205627736688,62.66502824298757,0.9686946387929254,0.0376238133015347,113.50549964904783,115.4923928002904,113.50549964904783,121.3603958116292,105.65060348646652
2020-10-13,AAPL,125.2699966430664,125.38999938964844,119.6500015258789,121.0999984741211,262330500,-0.026527355396143704,57.484018634571584,1.2914621352685032,0.2883914776949284,113.78349952697754,116.02645048351236,113.78349952697754,122.27453605949616,105.29246299445892
2020-10-14,AAPL,121.0,123.02999877929688,119.62000274658205,121.19000244140624,150712000,0.000743220218160312,57.587014548703735,1.5368049388972622,0.5380741699353953,114.23649978637695,116.51821733664512,114.23649978637695,123.27537734872158,105.19762222403232
2020-10-15,AAPL,118.72000122070312,121.1999969482422,118.1500015258789,120.70999908447266,112559200,-0.003960750451883599,56.796774983611726,1.673220771513158,0.7651034902509478,114.75499992370604,116.91743464596202,114.75499992370604,124.02703469634858,105.48296515106352
2020-10-16,AAPL,121.27999877929688,121.5500030517578,118.80999755859376,119.0199966430664,115393800,-0.014000517390639566,53.98774033155448,1.6262162202993125,0.9373260362606208,115.36399993896484,117.11767864568624,115.36399993896484,124.05857800815764,106.66942186977204
2020-10-19,AAPL,119.95999908447266,120.41999816894533,115.66000366210938,115.9800033569336,120639300,-0.025541870037600223,49.26750188485897,1.328350327203239,1.0155308944491446,115.65900001525878,117.009328618186,115.65900001525878,124.01000908378128,107.30799094673628
2020-10-20,AAPL,116.1999969482422,118.9800033569336,115.62999725341795,117.51000213623048,124423700,0.013191918736096708,51.56285985017997,1.2018929024456355,1.0528032960484428,115.94400024414062,117.0570118103807,115.94400024414062,124.13770085673198,107.75029963154928
2020-10-21,AAPL,116.66999816894533,118.70999908447266,116.4499969482422,116.87000274658205,89946000,-0.005446339698866431,50.532920308327185,1.038065704929167,1.0498557778245876,116.43150024414062,117.03920142335224,116.43150024414062,123.55786078008757,109.30513970819368
2020-10-22,AAPL,117.4499969482422,118.04000091552734,114.58999633789062,115.75,101988000,-0.009583320957137542,48.699656989520825,0.8085363059518329,1.0015918834500368,116.80800018310546,116.91642033541396,116.80800018310546,122.87637318962948,110.73962717658144
2020-10-23,AAPL,116.38999938964844,116.5500030517578,114.27999877929688,115.04000091552734,82572600,-0.006133901377733508,47.5226620473679,0.5628533876959665,0.9138441842992228,116.946000289917,116.73771372399618,116.946000289917,122.71432585006376,111.17767472977025
2020-10-26,AAPL,114.01000213623048,116.5500030517578,112.87999725341795,115.0500030517578,111850700,8.694485527516171e-05,47.541896549060894,0.3647503784176393,0.8040254231229061,116.95050048828124,116.5769793742592,116.95050048828124,122.71275870086748,111.18824227569505
2020-10-27,AAPL,115.48999786376952,117.27999877929688,114.54000091552734,116.5999984741211,92276800,0.013472363157313483,50.56574138419639,0.3290311270243649,0.709026563903198,117.07600059509278,116.57917166948414,117.07600059509278,122.69104219198094,111.46095899820462
2020-10-28,AAPL,115.0500030517578,115.43000030517578,111.0999984741211,111.1999969482422,143937800,-0.04631219208015169,41.57445838286644,-0.133473036411118,0.5405266438403348,116.8455005645752,116.06686931508014,116.8455005645752,123.00188766354688,110.6891134656035
2020-10-29,AAPL,112.37000274658205,116.93000030517578,112.1999969482422,115.31999969482422,146129200,0.037050385428514465,49.0223508629748,-0.1656516002140193,0.3992909950294639,116.77200050354004,115.99573887505576,116.77200050354004,122.96427856698404,110.57972244009603
2020-10-30,AAPL,111.05999755859376,111.98999786376952,107.72000122070312,108.86000061035156,190272600,-0.05601802897648289,40.33919637898184,-0.7043025204709323,0.1785722919293847,116.56400070190428,115.31614475460776,116.56400070190428,123.483227090255,109.6447743135536
2020-11-02,AAPL,109.11000061035156,110.68000030517578,107.31999969482422,108.7699966430664,122866900,-0.0008267863933540953,40.23227320416176,-1.1254760363477203,-0.0822373737260362,116.1775005340576,114.6927020773181,116.1775005340576,123.886368474951,108.46863259316424
2020-11-03,AAPL,109.66000366210938,111.48999786376952,108.7300033569336,110.44000244140624,107624400,0.015353551989341518,43.23861659036559,-1.3094095131773855,-0.3276718016163061,116.04150047302248,114.28768306437412,116.04150047302248,124.0487084921712,108.03429245387376
2020-11-04,AAPL,114.13999938964844,115.58999633789062,112.3499984741211,114.9499969482422,138235500,0.04083660274481371,50.48252651201412,-1.0788232507387503,-0.477902091440795,116.03500022888184,114.35076057712348,116.03500022888184,124.04553025569308,108.0244702020706
2020-11-05,AAPL,117.9499969482422,119.62000274658205,116.87000274658205,119.02999877929688,126387100,0.03549370978140831,55.95838632205473,-0.5603999845190657,-0.4944016700564492,116.23800010681153,114.7964023106638,116.23800010681153,124.33558704333774,108.14041317028531
2020-11-06,AAPL,118.31999969482422,119.1999969482422,116.12999725341795,118.69000244140624,114457900,-0.00285639201358856,55.40850516017583,-0.1749638002240487,-0.4305140960899691,116.32400016784668,115.16722137073452,116.32400016784668,124.48712629184058,108.16087404385276
2020-11-09,AAPL,120.5,121.98999786376952,116.0500030517578,116.31999969482422,154515300,-0.019968006553475415,51.601974986187074,-0.0600500424527297,-0.3564212853625212,115.92000007629396,115.27700978255258,115.92000007629396,123.1959472609636,108.6440528916243
2020-11-10,AAPL,115.5500030517578,117.58999633789062,114.12999725341795,115.97000122070312,138023400,-0.003008927742772949,51.04427343233749,0.0027463287197235,-0.2845877625460723,115.66350021362304,115.34300896713836,115.66350021362304,122.54174577906278,108.78525464818333
2020-11-11,AAPL,117.19000244140624,119.62999725341795,116.44000244140624,119.48999786376952,112295000,0.03035264815051142,56.17435879016603,0.3327119206382463,-0.1611278259092086,115.5784999847412,115.73796029062704,115.5784999847412,122.21938346372411,108.93761650575831
2020-11-12,AAPL,119.62000274658205,120.52999877929688,118.56999969482422,119.20999908447266,103162300,-0.0023432821516666813,55.6745813790229,0.5651042974893272,-0.0158814012295014,115.5034999847412,116.06863065194564,115.5034999847412,121.94166229409542,109.065337675387
2020-11-13,AAPL,119.44000244140624,119.66999816894533,117.87000274658205,119.26000213623048,81581900,0.00041945350341277,55.75029498581412,0.7447270094360903,0.1362402809036169,115.51550025939942,116.37257079330612,115.51550025939942,121.98067387102408,109.05032664777475
2020-11-16,AAPL,118.91999816894533,120.98999786376952,118.1500015258789,120.3000030517578,91183000,0.008720450250699452,57.38089451965084,0.9599331729186532,0.3009788593066241,115.73150024414062,116.7466119607777,115.73150024414062,122.52465758247077,108.93834290581049
2020-11-17,AAPL,119.5500030517578,120.66999816894533,118.95999908447266,119.38999938964844,74271000,-0.0075644525272192675,55.455260347476184,1.0450096963573117,0.4497850267167617,115.82550010681152,116.99836314447968,115.82550010681152,122.764949085663,108.88605112796004
2020-11-18,AAPL,118.61000061035156,119.81999969482422,118.0,118.02999877929688,76322100,-0.011391243967704412,52.61351949404402,0.9912660726261322,0.5580812358986358,115.88349990844726,117.0966141573194,115.88349990844726,122.8760861216179,108.89091369527662
2020-11-19,AAPL,117.58999633789062,119.05999755859376,116.80999755859376,118.63999938964844,74113000,0.005168182806577715,53.75811773869534,0.9865237828063728,0.6437697452801832,116.02799987792967,117.24360322706504,116.02799987792967,123.12228168913256,108.9337180667268
2020-11-20,AAPL,118.63999938964844,118.7699966430664,117.29000091552734,117.33999633789062,73604300,-0.010957544322705348,50.934478113531306,0.8678619301543051,0.6885881822550076,116.14299964904784,117.25278352333414,116.14299964904784,123.24405402002569,109.04194527807002
2020-11-23,AAPL,117.18000030517578,117.62000274658205,113.75,113.8499984741211,127959300,-0.02974261098253128,44.219501173912114,0.4865986897398215,0.6481902837519704,116.08299942016602,116.92870875674242,116.08299942016602,123.24003900612792,108.92595983420412
2020-11-24,AAPL,113.91000366210938,115.8499984741211,112.58999633789062,115.16999816894533,113874200,0.01159420037343506,47.06220656393034,0.2876420104866497,0.5760806290989063,116.01149940490724,116.76121251028556,116.01149940490724,123.17501971819492,108.84797909161952
2020-11-25,AAPL,115.5500030517578,116.75,115.16999816894533,116.02999877929688,76499200,0.007467227785225683,48.88974743532183,0.1970903359945452,0.5002825704780341,116.25299949645996,116.69157310733426,116.25299949645996,123.0686206251083,109.43737836781165
2020-11-27,AAPL,116.56999969482422,117.48999786376952,116.22000122070312,116.58999633789062,46691300,0.0048263170256421795,50.09781950484761,0.1685714180780877,0.4339403399980449,116.31649932861328,116.68189912929202,116.31649932861328,123.119820436925,109.51317822030154
2020-11-30,AAPL,116.97000122070312,120.97000122070312,116.80999755859376,119.0500030517578,169410200,0.021099637971836005,55.1166748917949,0.3405463465366125,0.4152615413057584,116.8259994506836,116.90743283619352,116.8259994506836,122.79436191446234,110.85763698690484
2020-12-01,AAPL,121.01000213623048,123.47000122070312,120.01000213623048,122.72000122070312,127728200,0.030827367281542672,61.36025452147527,0.7641670549993336,0.4850426440444735,117.52349967956545,117.46101077757538,117.52349967956545,122.78119302813704,112.2658063309938
2020-12-02,AAPL,122.0199966430664,123.37000274658205,120.88999938964844,123.08000183105467,89004200,0.0029335121151450316,61.919843851523865,1.1160731623984643,0.6112487477152717,118.15549964904784,117.99615278266864,118.15549964904784,122.8656376628656,113.44536163523011
2020-12-03,AAPL,123.5199966430664,123.77999877929688,122.20999908447266,122.94000244140624,78967600,-0.0011374665873064016,61.54655373071333,1.3678962506463677,0.7625782483014909,118.55499992370603,118.46699560731032,118.55499992370603,123.46114322699896,113.64885662041311
2020-12-04,AAPL,122.5999984741211,122.86000061035156,121.5199966430664,122.25,78260400,-0.005612513646525263,59.63823635693379,1.4945620509489714,0.908975008830987,118.71599998474122,118.82728173994744,118.71599998474122,123.8785612060763,113.55343876340612
2020-12-07,AAPL,122.30999755859376,124.56999969482422,122.25,123.75,86712000,0.012269938650306678,62.36978465005503,1.6964277115740884,1.0664655493796074,118.9689998626709,119.29611205042865,118.9689998626709,124.5782866860894,113.3597130392524
2020-12-08,AAPL,124.37000274658205,124.9800033569336,123.08999633789062,124.37999725341795,82225500,0.005090886896306657,63.487453012247144,1.8855082498114513,1.2302740894659765,119.3719997406006,119.78029159357048,119.3719997406006,125.31058553484615,113.43341394635502
2020-12-09,AAPL,124.52999877929688,125.9499969482422,121.0,121.77999877929688,115089200,-0.020903670457748214,56.08399954092476,1.804753713459988,1.345170014264779,119.66249961853028,119.970739896973,119.66249961853028,125.4740582397181,113.85094099734243
2020-12-10,AAPL,120.5,123.87000274658205,120.1500015258789,123.23999786376952,81312200,0.011988824922872787,58.97693488215265,1.83738465937094,1.443612943286011,119.84999961853028,120.28209779857264,119.84999961853028,125.86559069301012,113.83440854405043
2020-12-11,AAPL,122.43000030517578,122.76000213623048,120.5500030517578,122.41000366210938,86939800,-0.006734779422648329,56.6906287653985,1.7758009951018323,1.5100505536491753,120.0099998474121,120.48475549986186,120.0099998474121,126.1184971819701,113.90150251285412
2020-12-14,AAPL,122.5999984741211,123.3499984741211,121.54000091552734,121.77999877929688,79184500,-0.005146678081568545,54.94935009187049,1.6570578373435438,1.5394520103880491,120.13599967956544,120.6081120026652,120.13599967956544,126.28126743499404,113.9907319241368
2020-12-15,AAPL,124.33999633789062,127.9000015258789,124.12999725341795,127.87999725341795,157243700,0.050090314791152,65.87791358797199,2.031751163675409,1.6379118410455211,120.51499938964844,121.30067250273687,120.51499938964844,127.52772160919255,113.50227717010432
2020-12-16,AAPL,127.41000366210938,128.3699951171875,126.55999755859376,127.80999755859376,98208600,-0.0005473858017487343,65.68101030940414,2.29657643043177,1.7696447589227713,120.93599929809572,121.92060822234232,120.93599929809572,128.6079992911758,113.26399930501562
2020-12-17,AAPL,128.89999389648438,129.5800018310547,128.0399932861328,128.6999969482422,94359800,0.006963456745552321,67.03030343274708,2.5488859049230115,1.9254929881228195,121.46949920654296,122.56626429147563,121.46949920654296,129.72104811470638,113.21795029837956
2020-12-18,AAPL,128.9600067138672,129.10000610351562,126.12000274658205,126.66000366210938,192541500,-0.015850764059871847,61.100500094189535,2.5547826281528785,2.0513509161288312,121.870499420166,122.956144231536,121.870499420166,130.31039919186946,113.43059964846258
2020-12-21,AAPL,125.0199966430664,128.30999755859375,123.4499969482422,128.22999572753906,121251600,0.012395326227985448,63.75777998055177,2.655529768345559,2.172186686572177,122.41499938964844,123.4584158025839,122.41499938964844,131.0190411323605,113.81095764693636
2020-12-22,AAPL,131.61000061035156,134.41000366210938,129.64999389648438,131.8800048828125,168904800,0.028464550236973585,69.05101182827838,2.99536908694175,2.3368231666460915,123.316499710083,124.2604719054628,123.316499710083,131.92022801006357,114.71277141010243
2020-12-23,AAPL,132.16000366210938,132.42999267578125,130.77999877929688,130.9600067138672,88223700,-0.006976024680639181,66.41790202463483,3.1540995357614605,2.500278440469166,124.1060001373291,124.89852283959657,124.1060001373291,132.4691597886109,115.7428404860473
2020-12-24,AAPL,131.32000732421875,133.4600067138672,131.10000610351562,131.97000122070312,54930100,0.007712236217600754,67.86658238875768,3.3230862066269253,2.6648399937007174,124.90300025939942,125.57199697113052,124.90300025939942,133.07158309826335,116.7344174205355
