date,model,equity
2022-04-20,OGDM,3.6123378348152952
2022-04-21,OGDM,3.5172146896219254
2022-04-22,OGDM,3.556109455754824
2022-04-25,OGDM,3.3910076223478742
2022-04-26,OGDM,3.3759606065478653
2022-04-27,OGDM,3.505069832067986
2022-04-28,OGDM,3.3496074856868665
2022-04-29,OGDM,3.3624969917669945
2022-05-02,OGDM,3.386579140162563
2022-05-03,OGDM,3.502037124698026
2022-05-04,OGDM,3.302074030787504
2022-05-05,OGDM,3.2448100565084768
2022-05-06,OGDM,2.9948124240058083
2022-05-09,OGDM,3.0064443203181805
2022-05-10,OGDM,2.9309225780507195
2022-05-11,OGDM,2.916321775941483
2022-05-12,OGDM,3.0232059650028744
2022-05-13,OGDM,2.997926121111965
2022-05-16,OGDM,3.1242877015922503
2022-05-17,OGDM,3.004522875725926
2022-05-18,OGDM,2.9965294511476204
2022-05-19,OGDM,2.927874972623045
2022-05-20,OGDM,2.985635086141331
2022-05-23,OGDM,2.920356831538125
2022-05-24,OGDM,3.1112786339613203
2022-05-25,OGDM,3.180470708591754
2022-05-26,OGDM,3.2992398254602207
2022-05-27,OGDM,3.3134937613358733
2022-05-31,OGDM,3.2990374945395997
2022-06-01,OGDM,3.3713886974474883
2022-06-02,OGDM,3.2661358433912695
2022-06-03,OGDM,3.255013116902614
2022-06-06,OGDM,3.3544066260651135
2022-06-07,OGDM,3.3371742062565657
2022-06-08,OGDM,3.2076938824062626
2022-06-09,OGDM,3.0935759658174176
2022-06-10,OGDM,2.943081737528184
2022-06-13,OGDM,2.95639353425324
2022-06-14,OGDM,3.0595969927635633
2022-06-15,OGDM,2.9329584440359175
2022-06-16,OGDM,3.005317231154293
2022-06-17,OGDM,3.077818021062431
2022-06-21,OGDM,3.0708749461092277
2022-06-22,OGDM,3.092523906829305
2022-06-23,OGDM,3.1812786671561075
2022-06-24,OGDM,3.173621004180733
2022-06-27,OGDM,3.0774991264585534
2022-06-28,OGDM,3.0926512886176947
2022-06-29,OGDM,3.042759728527263
2022-06-30,OGDM,3.0635229064934775
2022-07-01,OGDM,3.0842393858039907
2022-07-05,OGDM,3.0864440557588697
2022-07-06,OGDM,3.2565245925536344
2022-07-07,OGDM,3.2571442970834235
2022-07-08,OGDM,3.192362343939442
2022-07-11,OGDM,3.2084270863182374
2022-07-12,OGDM,3.1992025601180436
2022-07-13,OGDM,3.177515224821012
2022-07-14,OGDM,3.257037849734262
2022-07-15,OGDM,3.2855935720494314
2022-07-18,OGDM,3.379330629385041
2022-07-19,OGDM,3.4728592929157855
2022-07-20,OGDM,3.482608899670794
2022-07-21,OGDM,3.3340583862261943
2022-07-22,OGDM,3.2993110552619265
2022-07-25,OGDM,3.19180816598545
2022-07-26,OGDM,3.3398294250011005
2022-07-27,OGDM,3.352422827859738
2022-07-28,OGDM,3.4322043581248827
2022-07-29,OGDM,3.4562268258514597
2022-08-01,OGDM,3.5384210503142244
2022-08-02,OGDM,3.6411656359632603
2022-08-03,OGDM,3.6696725100662824
2022-08-04,OGDM,3.769109381882209
2022-08-05,OGDM,3.785067462009647
2022-08-08,OGDM,3.7381967545339427
2022-08-09,OGDM,3.858912240686967
2022-08-10,OGDM,3.869973034344468
2022-08-11,OGDM,3.929537528185295
2022-08-12,OGDM,3.928776720744369
2022-08-15,OGDM,3.9705259465063474
2022-08-16,OGDM,3.599847288873009
2022-08-17,OGDM,3.577018537601189
2022-08-18,OGDM,3.4974316406405688
2022-08-19,OGDM,3.4052156709876673
2022-08-22,OGDM,3.3891929084433654
2022-08-23,OGDM,3.3837120931482083
2022-08-24,OGDM,3.432379078818143
2022-08-25,OGDM,3.278394903089205
2022-08-26,OGDM,3.2781890508847833
2022-08-29,OGDM,3.2271092219210886
2022-08-30,OGDM,3.1923037338173064
2022-08-31,OGDM,3.157833234314214
2022-09-01,OGDM,3.134673945692436
2022-09-02,OGDM,3.043883077952025
2022-09-06,OGDM,3.09665217387629
2022-09-07,OGDM,3.14435442051149
2022-09-08,OGDM,3.2758536855297398
2022-09-09,OGDM,3.314912984788118
2022-09-12,OGDM,3.1535841051219458
2022-09-13,OGDM,3.180092726015488
2022-09-14,OGDM,3.1618791405109063
2022-09-15,OGDM,3.112737573274622
2022-09-16,OGDM,3.1430822988521263
2022-09-19,OGDM,3.083409417383345
2022-09-20,OGDM,3.0211899219612413
2022-09-21,OGDM,2.952794650581439
2022-09-22,OGDM,2.912184254817194
2022-09-23,OGDM,2.864555766777141
2022-09-26,OGDM,2.882439535939449
2022-09-27,OGDM,2.951508799545523
2022-09-28,OGDM,2.8296716316456707
2022-09-29,OGDM,2.7826346482409217
2022-09-30,OGDM,2.8332173654926596
2022-10-03,OGDM,2.9536587408445927
2022-10-04,OGDM,2.9292087317207094
2022-10-05,OGDM,2.8969236776456446
2022-10-06,OGDM,2.754387504789194
2022-10-07,OGDM,2.7387799206319703
2022-10-10,OGDM,2.6960187604025694
2022-10-11,OGDM,2.6838216470050567
2022-10-12,OGDM,2.7506125675715687
2022-10-13,OGDM,2.6757436306753366
2022-10-14,OGDM,2.8023799190714738
2022-10-17,OGDM,2.8414659798044855
2022-10-18,OGDM,2.780093591566183
2022-10-19,OGDM,2.785396895881853
2022-10-20,OGDM,2.8573356520850672
2022-10-21,OGDM,2.8607589879675843
2022-10-24,OGDM,2.9590143347240008
2022-10-25,OGDM,2.860060815361172
2022-10-26,OGDM,2.7702056507876076
2022-10-27,OGDM,2.827557244206524
2022-10-28,OGDM,2.814869018411896
2022-10-31,OGDM,2.7547341828119385
2022-11-01,OGDM,2.6425002070493897
2022-11-02,OGDM,2.588877842372013
2022-11-03,OGDM,2.6247512694202233
2022-11-04,OGDM,2.621338624242438
2022-11-07,OGDM,2.6365591314236867
2022-11-08,OGDM,2.56169737499073
2022-11-09,OGDM,2.923193753207332
2022-11-10,OGDM,2.959873427665798
2022-11-11,OGDM,2.943501825765935
2022-11-14,OGDM,2.987186861684913
2022-11-15,OGDM,2.933253283205343
2022-11-16,OGDM,2.9201080447379892
2022-11-17,OGDM,2.9265014214743483
2022-11-18,OGDM,2.8593121114467075
2022-11-21,OGDM,2.8955690305963797
2022-11-22,OGDM,2.947539350291292
2022-11-23,OGDM,2.917613556169766
2022-11-25,OGDM,2.862780066586441
2022-11-28,OGDM,2.855649197489619
2022-11-29,OGDM,2.9647075482779703
2022-11-30,OGDM,2.897881604383995
2022-12-01,OGDM,2.9021848131599506
2022-12-02,OGDM,2.837497057939234
2022-12-05,OGDM,2.7423613668380726
2022-12-06,OGDM,2.7294626920331977
2022-12-07,OGDM,2.7612286973313807
2022-12-08,OGDM,2.750296271958794
2022-12-09,OGDM,2.7735332108404043
2022-12-12,OGDM,2.7679247571029855
2022-12-13,OGDM,2.7544257951371716
2022-12-14,OGDM,2.664432834953436
2022-12-15,OGDM,2.6310970176874227
2022-12-16,OGDM,2.555309510316327
2022-12-19,OGDM,2.5736025578853674
2022-12-20,OGDM,2.624083376342913
2022-12-21,OGDM,2.5293699427404506
2022-12-22,OGDM,2.471982602202908
2022-12-23,OGDM,2.418143455030362
2022-12-27,OGDM,2.3942273520560087
2022-12-28,OGDM,2.4643886152008183
2022-12-29,OGDM,2.46188096755952
2022-12-30,OGDM,2.4256100572220154
2023-01-03,OGDM,2.441481186887314
2023-01-04,OGDM,2.3815045160474613
2023-01-05,OGDM,2.4232261712994987
2023-01-06,OGDM,2.447653199059281
2023-01-09,OGDM,2.50288391751889
2023-01-10,OGDM,2.6505267198534863
2023-01-11,OGDM,2.6874451413593112
2023-01-12,OGDM,2.7113242495945533
2023-01-13,OGDM,2.764516394568136
2023-01-17,OGDM,2.723172709579563
2023-01-18,OGDM,2.6982398449783225
2023-01-19,OGDM,2.761109071081115
2023-01-20,OGDM,2.8451000307076844
2023-01-23,OGDM,2.8312595705250336
2023-01-24,OGDM,2.795335788695883
2023-01-25,OGDM,2.84389072662313
2023-01-26,OGDM,2.9122656620044625
2023-01-27,OGDM,2.8550930516996242
2023-01-30,OGDM,2.90143204553963
2023-01-31,OGDM,2.968115818670572
2023-02-01,OGDM,3.135722279396013
2023-02-02,OGDM,3.0891203069184168
2023-02-03,OGDM,3.078420887630082
2023-02-06,OGDM,3.072353660366932
2023-02-07,OGDM,3.022735307242972
2023-02-08,OGDM,2.9643650473613152
2023-02-09,OGDM,2.889603930275192
2023-02-10,OGDM,2.9315751476160328
2023-02-13,OGDM,2.9360775823975396
2023-02-14,OGDM,3.0430893368244174
2023-02-15,OGDM,2.9937651212725416
2023-02-16,OGDM,2.9873024535374086
2023-02-17,OGDM,2.9876300229097557
2023-02-21,OGDM,2.9885840333239675
2023-02-22,OGDM,3.0110421097694173
2023-02-23,OGDM,2.96748769980057
2023-02-24,OGDM,2.998054196643909
2023-02-27,OGDM,3.005725525351637
2023-02-28,OGDM,2.962255117133544
2023-03-01,OGDM,2.9448303692754765
2023-03-02,OGDM,3.047264045173907
2023-03-03,OGDM,3.029869887915625
2023-03-06,OGDM,2.973966448252164
2023-03-07,OGDM,2.9728342945849393
2023-03-08,OGDM,2.896653399300606
2023-03-09,OGDM,2.8518707003240706
2023-03-10,OGDM,2.8637656481208063
2023-03-13,OGDM,2.8446093618568224
2023-03-14,OGDM,2.8336032630434365
2023-03-15,OGDM,2.9172125440814294
2023-03-16,OGDM,2.8905189576351074
2023-03-17,OGDM,2.910303962105021
2023-03-20,OGDM,2.988344623923988
2023-03-21,OGDM,3.0693004962290122
2023-03-22,OGDM,3.1044604586189997
2023-03-23,OGDM,3.1039110271550956
2023-03-24,OGDM,3.084247489622534
2023-03-27,OGDM,3.1085675113245133
2023-03-28,OGDM,3.1378084467962055
2023-03-29,OGDM,3.1574648848265037
2023-03-30,OGDM,3.2125976426064953
2023-03-31,OGDM,3.224328250846174
2023-04-03,OGDM,3.23640792701742
2023-04-04,OGDM,3.2018076564890747
2023-04-05,OGDM,3.237621278737142
2023-04-06,OGDM,3.225854858378773
2023-04-10,OGDM,3.2106212768457763
2023-04-11,OGDM,3.176677515323971
2023-04-12,OGDM,3.251328654658919
2023-04-13,OGDM,3.2461836863913596
2023-04-14,OGDM,3.2462241138628327
2023-04-17,OGDM,3.2251048084712433
2023-04-18,OGDM,3.228405119481626
2023-04-19,OGDM,3.1760147160953682
2023-04-20,OGDM,3.1886475882328553
2023-04-21,OGDM,3.1741198459357
2023-04-24,OGDM,3.1246552604855893
2023-04-25,OGDM,3.140433526204378
2023-04-26,OGDM,3.261903175417795
2023-04-27,OGDM,3.2781840746840065
2023-04-28,OGDM,3.2739553111073723
2023-05-01,OGDM,3.244055424257686
2023-05-02,OGDM,3.2529899889673177
2023-05-03,OGDM,3.259835606132774
2023-05-04,OGDM,3.334326040968336
2023-05-05,OGDM,3.3477843137647065
2023-05-08,OGDM,3.303975136806192
2023-05-09,OGDM,3.347054461258364
2023-05-10,OGDM,3.3595885884641072
2023-05-11,OGDM,3.325811034878668
2023-05-12,OGDM,3.34761809066206
2023-05-15,OGDM,3.354055700637993
2023-05-16,OGDM,3.4228216962068383
2023-05-17,OGDM,3.4673951058855517
2023-05-18,OGDM,3.437930335767777
2023-05-19,OGDM,3.4718210792060407
2023-05-22,OGDM,3.433051312942635
2023-05-23,OGDM,3.4189442541285966
2023-05-24,OGDM,3.4819677192449294
2023-05-25,OGDM,3.5295304219762933
2023-05-26,OGDM,3.5638997763654197
2023-05-30,OGDM,3.5230757455081894
2023-05-31,OGDM,3.5773791707263776
2023-06-01,OGDM,3.610433250808359
2023-06-02,OGDM,3.61376748267864
2023-06-05,OGDM,3.6250375600687366
2023-06-06,OGDM,3.6031070379980243
2023-06-07,OGDM,3.604345076618044
2023-06-08,OGDM,3.6211621988533027
2023-06-09,OGDM,3.6645637608680524
2023-06-12,OGDM,3.7261226684554147
2023-06-13,OGDM,3.7239195220559513
2023-06-14,OGDM,3.7307972300224965
2023-06-15,OGDM,3.7017705411906294
2023-06-16,OGDM,3.7020884567662815
2023-06-20,OGDM,3.6628623400945495
2023-06-21,OGDM,3.662911549525164
2023-06-22,OGDM,3.6174960560736165
2023-06-23,OGDM,3.5572881132579086
2023-06-26,OGDM,3.614704912853918
2023-06-27,OGDM,3.678529956167248
2023-06-28,OGDM,3.6793717791281995
2023-06-29,OGDM,3.7155978604229363
2023-06-30,OGDM,3.735750272502885
2023-07-03,OGDM,3.704476374755134
2023-07-05,OGDM,3.6715171983556734
2023-07-06,OGDM,3.656548667304895
2023-07-07,OGDM,3.6504814539791677
2023-07-10,OGDM,3.692116374233422
2023-07-11,OGDM,3.7259603390636187
2023-07-12,OGDM,3.78498678393657
2023-07-13,OGDM,3.773113889785198
2023-07-14,OGDM,3.7981521049640574
2023-07-17,OGDM,3.812232814992499
2023-07-18,OGDM,3.828508740407494
2023-07-19,OGDM,3.7542500911535104
2023-07-20,OGDM,3.7307638792384434
2023-07-21,OGDM,3.8205989779706226
2023-07-24,OGDM,3.8317558021252847
2023-07-25,OGDM,3.8445184296645762
2023-07-26,OGDM,3.8327993567211127
2023-07-27,OGDM,3.889992343447504
2023-07-28,OGDM,3.898112390513177
2023-07-31,OGDM,3.8652174157476384
2023-08-01,OGDM,3.7735854636887605
2023-08-02,OGDM,3.7892140749909715
2023-08-03,OGDM,3.7978150095809187
2023-08-04,OGDM,3.842550805086259
2023-08-07,OGDM,3.8132880206188484
2023-08-08,OGDM,3.731268205530276
2023-08-09,OGDM,3.7480361529695503
2023-08-10,OGDM,3.762794074784268
2023-08-11,OGDM,3.6550792603313416
2023-08-14,OGDM,3.6039159996911483
2023-08-15,OGDM,3.557802643299717
2023-08-16,OGDM,3.5608143163011725
2023-08-17,OGDM,3.555753352038308
2023-08-18,OGDM,3.2885488964269536
2023-08-21,OGDM,3.25595367067631
2023-08-22,OGDM,3.2900938944308553
2023-08-23,OGDM,3.232269581483445
2023-08-24,OGDM,3.2608908726226855
2023-08-25,OGDM,3.2870571405175943
2023-08-28,OGDM,3.3561137657497326
2023-08-29,OGDM,3.3704573516839784
2023-08-30,OGDM,3.3788920126453155
2023-08-31,OGDM,3.3729532410883167
2023-09-01,OGDM,3.414570384900405
2023-09-05,OGDM,3.1669321889344597
2023-09-06,OGDM,3.1579507771545994
2023-09-07,OGDM,3.139748620378125
2023-09-08,OGDM,3.1625537117174676
2023-09-11,OGDM,3.1436033529005596
2023-09-12,OGDM,3.2090660365425343
2023-09-13,OGDM,3.237942153294373
2023-09-14,OGDM,3.20740554650026
2023-09-15,OGDM,3.1730547014402055
2023-09-18,OGDM,3.1915655133927356
2023-09-19,OGDM,3.144238324513776
2023-09-20,OGDM,3.067147324771471
2023-09-21,OGDM,3.0641745329078454
2023-09-22,OGDM,3.1204042534090974
2023-09-25,OGDM,3.0464312933621467
2023-09-26,OGDM,3.038890967629092
2023-09-27,OGDM,3.0646899848678193
2023-09-28,OGDM,3.06456837368241
2023-09-29,OGDM,3.0853486314879963
2023-10-02,OGDM,3.0102744343709285
2023-10-03,OGDM,3.0748293803739046
2023-10-04,OGDM,3.070477588067823
2023-10-05,OGDM,3.2007724851074806
2023-10-06,OGDM,3.217361201146837
2023-10-09,OGDM,3.2402507488382537
2023-10-10,OGDM,3.286944361369049
2023-10-11,OGDM,3.288242513232198
2023-10-12,OGDM,3.209756137711107
2023-10-13,OGDM,3.223382364933978
2023-10-16,OGDM,3.203099918937142
2023-10-17,OGDM,3.1250477806197012
2023-10-18,OGDM,3.097287700467887
2023-10-19,OGDM,3.055609365152448
2023-10-20,OGDM,3.0730784813830656
2023-10-23,OGDM,3.114308745937423
2023-10-24,OGDM,3.0238659365645555
2023-10-25,OGDM,2.973917933517653
2023-10-26,OGDM,2.987879948801318
2023-10-27,OGDM,3.0526045790643894
2023-10-30,OGDM,3.1130774085470643
2023-10-31,OGDM,3.1177434308646346
2023-11-01,OGDM,3.188419082486522
2023-11-02,OGDM,3.2230837185734003
2023-11-03,OGDM,3.2449534013485626
2023-11-06,OGDM,3.244090106494297
2023-11-07,OGDM,3.238470244491407
2023-11-08,OGDM,3.113845987202283
2023-11-09,OGDM,3.1583408979724363
2023-11-10,OGDM,3.1424643324339954
2023-11-13,OGDM,3.2169556001343147
2023-11-14,OGDM,3.2137408956120552
2023-11-15,OGDM,3.1823467274434623
2023-11-16,OGDM,3.200195947498792
2023-11-17,OGDM,3.2021773576246475
2023-11-20,OGDM,3.1549585729787366
2023-11-21,OGDM,3.182042648137173
2023-11-22,OGDM,3.1624151002574834
2023-11-24,OGDM,3.1483098053651966
2023-11-27,OGDM,3.2583151774976624
2023-11-28,OGDM,3.272320029261519
2023-11-29,OGDM,3.2316354575994386
2023-11-30,OGDM,3.2459934750074018
2023-12-01,OGDM,3.2277334158409503
2023-12-04,OGDM,3.2535005313620973
2023-12-05,OGDM,3.217690941697671
2023-12-06,OGDM,3.263617199043906
2023-12-07,OGDM,3.285689428360281
2023-12-08,OGDM,3.2599442255417914
2023-12-11,OGDM,3.2611043938971296
2023-12-12,OGDM,3.3375695662852336
2023-12-13,OGDM,3.3302239078302507
2023-12-14,OGDM,3.3381271683473845
2023-12-15,OGDM,3.386329859401071
2023-12-18,OGDM,3.3973256838846173
2023-12-19,OGDM,3.3111047386574666
2023-12-20,OGDM,3.337038887106982
2023-12-21,OGDM,3.3366670224768673
2023-12-22,OGDM,3.3515257184751786
2023-12-26,OGDM,3.380843829410937
2023-12-27,OGDM,3.3791430000829537
2023-12-28,OGDM,3.3484065411463386
2023-12-29,OGDM,3.2940773452744216
2024-01-02,OGDM,3.220820277508505
2024-01-03,OGDM,3.1936941790807616
2024-01-04,OGDM,3.180976194442016
2024-01-05,OGDM,3.238539195398736
2024-01-08,OGDM,3.2120193725112935
2024-01-09,OGDM,3.244023772493424
2024-01-10,OGDM,3.2145631535897596
2024-01-11,OGDM,3.1878099287867356
2024-01-12,OGDM,3.1271498396686583
2024-01-16,OGDM,3.1071721752540324
2024-01-17,OGDM,3.177173188702275
2024-01-18,OGDM,3.2281334742563037
2024-01-19,OGDM,3.2361127259232854
2024-01-22,OGDM,3.216490947009042
2024-01-23,OGDM,3.2068806125175655
2024-01-24,OGDM,3.221496798486364
2024-01-25,OGDM,3.2181806377998563
2024-01-26,OGDM,3.26628826545903
2024-01-29,OGDM,3.231420338574065
2024-01-30,OGDM,3.152503849408056
2024-01-31,OGDM,3.1883825987057715
2024-02-01,OGDM,3.2745005821976614
2024-02-02,OGDM,3.2554034011928255
2024-02-05,OGDM,3.259706422136422
2024-02-06,OGDM,3.2880065492488493
2024-02-07,OGDM,3.307579345476456
2024-02-08,OGDM,3.377782214730236
2024-02-09,OGDM,3.381224925556768
2024-02-12,OGDM,3.3229469959053213
2024-02-13,OGDM,3.3854419858281366
2024-02-14,OGDM,3.401973549132233
2024-02-15,OGDM,3.3665290771079244
2024-02-16,OGDM,3.315013218235552
2024-02-20,OGDM,3.3085738838710834
2024-02-21,OGDM,3.3716203483945706
2024-02-22,OGDM,3.370433338188565
2024-02-23,OGDM,3.3566961201807257
2024-02-26,OGDM,3.411980738605912
2024-02-27,OGDM,3.4157796728970986
2024-02-28,OGDM,3.3807923891725005
2024-02-29,OGDM,3.410936819701093
2024-03-01,OGDM,3.391636642622789
2024-03-04,OGDM,3.3675786004016017
2024-03-05,OGDM,3.380967103215198
2024-03-06,OGDM,3.422135166652992
2024-03-07,OGDM,3.3635575702125573
2024-03-08,OGDM,3.3549361579972063
2024-03-11,OGDM,3.4037528136201667
2024-03-12,OGDM,3.402065709332603
2024-03-13,OGDM,3.392390801754191
2024-03-14,OGDM,3.378792927501756
2024-03-15,OGDM,3.4036722879351338
2024-03-18,OGDM,3.3923940979240124
2024-03-19,OGDM,3.4260498064749596
2024-03-20,OGDM,3.4113437076313797
2024-03-21,OGDM,3.395529415864914
2024-03-22,OGDM,3.353612428109723
2024-03-25,OGDM,3.342579677467404
2024-03-26,OGDM,3.388802136770771
2024-03-27,OGDM,3.2435419306105513
2024-03-28,OGDM,3.2522106873377536
2024-04-01,OGDM,3.2138014724646427
2024-04-02,OGDM,3.227526946407358
2024-04-03,OGDM,3.202668628388083
2024-04-04,OGDM,3.2294004939761303
2024-04-05,OGDM,3.2105273111567465
2024-04-08,OGDM,3.22458558280318
2024-04-09,OGDM,3.1885712722898703
2024-04-10,OGDM,3.2438567450512603
2024-04-11,OGDM,3.1624063917203844
2024-04-12,OGDM,3.0696917563049992
2024-04-15,OGDM,3.1443157664847123
2024-04-16,OGDM,3.1237682349140106
2024-04-17,OGDM,3.119359795743941
2024-04-18,OGDM,3.1194834697652727
2024-04-19,OGDM,3.1554256574369988
2024-04-22,OGDM,3.1930543609588615
2024-04-23,OGDM,3.2194638043169883
2024-04-24,OGDM,3.189684156947932
2024-04-25,OGDM,3.276814087043405
2024-04-26,OGDM,3.2240642199901632
2024-04-29,OGDM,3.1732692485290217
2024-04-30,OGDM,3.1748518351297355
2024-05-01,OGDM,3.409009267763339
2024-05-02,OGDM,3.485894788832483
2024-05-03,OGDM,3.513570609430761
2024-05-06,OGDM,3.500341005162152
2024-05-07,OGDM,3.494087359955331
2024-05-08,OGDM,3.634774261359325
2024-05-09,OGDM,3.60625135348773
2024-05-10,OGDM,3.896600412465488
2024-05-13,OGDM,3.920895915637411
2024-05-14,OGDM,3.949593182256276
2024-05-15,OGDM,3.941953593235256
2024-05-16,OGDM,3.950160606126299
2024-05-17,OGDM,3.9407063150914423
2024-05-20,OGDM,3.9637473000076087
2024-05-21,OGDM,3.976910869595657
2024-05-22,OGDM,3.9857862251909766
2024-05-23,OGDM,4.01873897441324
2024-05-24,OGDM,4.042108682955004
2024-05-28,OGDM,3.9897061678229053
2024-05-29,OGDM,3.92572495589669
2024-05-30,OGDM,3.9420639640546327
2024-05-31,OGDM,4.1276144368547465
2024-06-03,OGDM,4.132809052192647
2024-06-04,OGDM,4.215535117279711
2024-06-05,OGDM,4.197148254386945
2024-06-06,OGDM,4.199156670586732
2024-06-07,OGDM,4.205239209795073
2024-06-10,OGDM,4.246330989417698
2024-06-11,OGDM,4.281439908645292
2024-06-12,OGDM,4.318564468808904
2024-06-13,OGDM,4.2956701687847545
2024-06-14,OGDM,4.261376383892584
2024-06-17,OGDM,4.2459379296817845
2024-06-18,OGDM,4.232773151941083
2024-06-20,OGDM,4.1681678139610865
2024-06-21,OGDM,4.1480350183700745
2024-06-24,OGDM,4.210484889445583
2024-06-25,OGDM,4.255479714782142
2024-06-26,OGDM,4.306785616723523
2024-06-27,OGDM,4.288776659813499
2024-06-28,OGDM,4.320269250592706
2024-07-01,OGDM,4.410357549288915
2024-07-02,OGDM,4.408308586888439
2024-07-03,OGDM,4.4545389348057975
2024-07-05,OGDM,4.506637552580105
2024-07-08,OGDM,4.524411723698138
2024-07-09,OGDM,4.54239616699416
2024-07-10,OGDM,4.4678818221199075
2024-07-11,OGDM,4.478884812635795
2024-07-12,OGDM,4.524706849122206
2024-07-15,OGDM,4.570110917027508
2024-07-16,OGDM,4.47826008956222
2024-07-17,OGDM,4.37233009908948
2024-07-18,OGDM,4.328409851026394
2024-07-19,OGDM,4.40308330311258
2024-07-22,OGDM,4.397329237292663
2024-07-23,OGDM,4.199419758022335
2024-07-24,OGDM,4.220287684014893
2024-07-25,OGDM,4.2574767907415865
2024-07-26,OGDM,4.2582438149394255
2024-07-29,OGDM,4.208810025785322
2024-07-30,OGDM,4.285776274990447
2024-07-31,OGDM,4.218736995575573
2024-08-01,OGDM,4.076483736981721
2024-08-02,OGDM,3.968778759987368
2024-08-05,OGDM,4.026342161113124
2024-08-06,OGDM,3.978156269757377
2024-08-07,OGDM,4.097277757363161
2024-08-08,OGDM,4.118512820295977
2024-08-09,OGDM,4.130259983426352
2024-08-12,OGDM,4.218147214440255
2024-08-13,OGDM,4.206401555140578
2024-08-14,OGDM,4.285387935053009
2024-08-15,OGDM,4.275004760561093
2024-08-16,OGDM,4.318071836324078
2024-08-19,OGDM,4.306729881297382
2024-08-20,OGDM,4.322644010493911
2024-08-21,OGDM,4.258575353968831
2024-08-22,OGDM,4.310783659760066
2024-08-23,OGDM,4.275265932546172
2024-08-26,OGDM,4.248279121468052
2024-08-27,OGDM,4.175500216325589
2024-08-28,OGDM,4.222098622250795
2024-08-29,OGDM,4.3040626408278
2024-08-30,OGDM,4.188235493925097
2024-09-03,OGDM,4.165160976017029
2024-09-04,OGDM,4.197929340428801
2024-09-05,OGDM,4.1741417269080845
2024-09-06,OGDM,4.213234134747253
2024-09-09,OGDM,4.199307908529359
2024-09-10,OGDM,4.206566360449373
2024-09-11,OGDM,4.235112754639994
2024-09-12,OGDM,4.247324328638826
2024-09-13,OGDM,4.2077795249558445
2024-09-16,OGDM,4.219469502784672
2024-09-17,OGDM,4.2040694213031875
2024-09-18,OGDM,4.276133750971413
2024-09-19,OGDM,4.355853270821823
2024-09-20,OGDM,4.350018955671636
2024-09-23,OGDM,4.346291984118393
2024-09-24,OGDM,4.319151319378036
2024-09-25,OGDM,4.3436323233986585
2024-09-26,OGDM,4.335960873595234
2024-09-27,OGDM,4.373727191460272
2024-09-30,OGDM,4.2917404894426685
2024-10-01,OGDM,4.271515146998015
2024-10-02,OGDM,4.266505040578083
2024-10-03,OGDM,4.315494095899779
2024-10-04,OGDM,4.221136798809006
2024-10-07,OGDM,4.256789310019475
2024-10-08,OGDM,4.255249258505439
2024-10-09,OGDM,4.281777883353213
2024-10-10,OGDM,4.292699194148718
2024-10-11,OGDM,4.317889855471467
2024-10-14,OGDM,4.310141021286808
2024-10-15,OGDM,4.325926740441004
2024-10-16,OGDM,4.3188703644013815
2024-10-17,OGDM,4.35205347312804
2024-10-18,OGDM,4.341214049669067
2024-10-21,OGDM,4.366802790248596
2024-10-22,OGDM,4.284636083917209
2024-10-23,OGDM,4.345443942933012
2024-10-24,OGDM,4.355354597734953
2024-10-25,OGDM,4.43752873918242
2024-10-28,OGDM,4.4605648281243955
2024-10-29,OGDM,4.494645325078973
2024-10-30,OGDM,4.3540529962775585
2024-10-31,OGDM,4.409589229919159
2024-11-01,OGDM,4.358306792208388
2024-11-04,OGDM,4.42156352252347
2024-11-05,OGDM,4.578415219832901
2024-11-06,OGDM,4.606820259333138
2024-11-07,OGDM,4.619167161964671
2024-11-08,OGDM,4.692471122264172
2024-11-11,OGDM,4.709601025614901
2024-11-12,OGDM,4.709365465900678
2024-11-13,OGDM,4.710999350407112
2024-11-14,OGDM,4.618013546862943
2024-11-15,OGDM,4.618798457617191
2024-11-18,OGDM,4.6708630016886605
2024-11-19,OGDM,4.690988055595715
2024-11-20,OGDM,4.655022230699941
2024-11-21,OGDM,4.661348371331789
2024-11-22,OGDM,4.759550363861827
2024-11-25,OGDM,4.807206327662794
2024-11-26,OGDM,4.820494290597405
2024-11-27,OGDM,4.815770625778359
2024-11-29,OGDM,4.834626160399705
2024-12-02,OGDM,4.84203956074827
2024-12-03,OGDM,4.88014625747388
2024-12-04,OGDM,4.955192154058739
2024-12-05,OGDM,4.904178082458317
2024-12-06,OGDM,4.877395695683552
2024-12-09,OGDM,4.882657924652301
2024-12-10,OGDM,4.973049743725564
2024-12-11,OGDM,4.939261911647272
2024-12-12,OGDM,4.887466653558459
2024-12-13,OGDM,4.9434062416030935
2024-12-16,OGDM,5.002325285442164
2024-12-17,OGDM,4.806607999732096
2024-12-18,OGDM,4.8300498336491815
2024-12-19,OGDM,4.8927880591834905
2024-12-20,OGDM,4.940061008425584
2024-12-23,OGDM,4.988404220176814
2024-12-24,OGDM,5.0104965473329575
2024-12-26,OGDM,4.935036775534948
2024-12-27,OGDM,4.886222098591238
2024-12-30,OGDM,4.84330458200934
2024-12-31,OGDM,4.826936054868861
2025-01-02,OGDM,4.9019017238960565
2025-01-03,OGDM,4.98109070796394
2025-01-06,OGDM,4.931660869930911
2025-01-07,OGDM,4.903424186956785
