Date,Close,High,Low,Open,Volume,Ticker,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL,,TSLA,TSLA,TSLA,TSLA,TSLA,AMZN,AMZN,AMZN,AMZN,AMZN,MSFT,MSFT,MSFT,MSFT,MSFT,NVDA,NVDA,NVDA,NVDA,NVDA,GME,GME,GME,GME,GME,AMC,AMC,AMC,AMC,AMC,META,META,META,META,META,XOM,XOM,XOM,XOM,XOM,JPM,JPM,JPM,JPM,JPM,SPY,SPY,SPY,SPY,SPY,GLD,GLD,GLD,GLD,GLD
2018-02-12,38.34127426147461,38.61932982623296,37.115934171953185,37.34922082039222,243278000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-13,38.725364685058594,38.82197866638515,38.09148779648319,38.162181041249156,130196800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-14,39.43935012817383,39.479408785649966,38.381321197709866,38.419021137000534,162579600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-15,40.763671875,40.7872338950908,39.82345990009944,40.009615319931726,204588800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-16,40.63170623779297,41.19489348609223,40.47618541158448,40.615213184598545,160704400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-20,40.49504089355469,41.06293484455439,40.39371305953362,40.54216852992367,135722000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-21,40.31123733520508,41.029941821835656,40.29709580939052,40.72596553556844,149886400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-22,40.6482048034668,40.98988464646129,40.4620493896228,40.48325628570477,123967600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-23,41.35514450073242,41.39048933983977,40.89328489461058,40.923919485576455,135249600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,42.17280578613281,42.27177489318232,41.52243582740411,41.55542552975394,152648800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-27,42.0361328125,42.52862322080652,41.98193621525677,42.20344004173933,155712400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-28,41.97251510620117,42.56161958993118,41.956022050373114,42.24114660695772,151128400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-01,41.23731231689453,42.36367975995876,40.685911403717476,42.071482652551495,195208000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-02,41.52243423461914,41.54364112911457,40.63641895588297,40.71889500639775,153816000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,41.66619110107422,41.88298115837597,41.124214160015306,41.286807601893884,113605600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-06,41.630828857421875,42.00314326566764,41.50358389046572,41.92302593108013,95154000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-07,41.24437713623047,41.43760510612376,41.065290692306476,41.223170240688404,126814000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-08,41.69445037841797,41.73686416605949,41.25380147175099,41.35041185324811,95096400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-09,42.410797119140625,42.415510960461866,41.80048590771087,41.93480341831056,128740800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,42.82081604003906,42.978695569792784,42.46499831736493,42.48384649188425,128828400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-13,42.4084587097168,43.24027404817189,42.23644118757629,43.025839128638104,126774000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-14,42.047908782958984,42.53804398842836,41.8994533498561,42.49091636389631,117473600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-15,42.097412109375,42.47208535723917,41.96074301010418,42.06206727259962,90975200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-16,41.948951721191406,42.20815552824538,41.85469284949225,42.09740360125407,157618800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-19,41.30799865722656,41.8193408128939,40.92154633888035,41.78399598935309,133787200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-20,41.293861389160156,41.66146194230275,41.22316814533864,41.293861389160156,78597600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-21,40.358367919921875,41.25851763313457,40.3560092009763,41.24673482523115,148219600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-22,39.788108825683594,40.69061351641359,39.72919839129295,40.05909538563753,165963200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-23,38.86675262451172,40.04024758721578,38.86675262451172,39.679715980628345,164115200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-26,40.711830139160156,40.78959235574448,39.22021728418757,39.604314524877644,150164800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-27,39.66794204711914,41.27266222278732,39.3333311032073,40.92626846907116,163690400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-28,39.229644775390625,40.06381873792731,38.925668443841154,39.41108996315728,166674000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-29,39.53596878051758,40.47146672700882,39.32860290957521,39.54303774469903,153594000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-02,39.27676773071289,39.80932042170238,38.75600144272291,39.26734364216447,150347200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-03,39.679718017578125,39.76454919969513,38.85261668864338,39.5029866878017,121112000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-04,40.43849182128906,40.532747108591785,38.82670267739489,38.85262342074445,138422000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-05,40.718902587890625,41.05586862630611,40.54924020912208,40.667061105733104,107732800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-06,39.677364349365234,40.64349349687593,39.63494695894709,40.287675700962644,140021200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-09,40.07088088989258,40.787230238252334,40.02375325832814,40.030822223282414,116070800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-10,40.82494354248047,41.00167489980722,40.419639342029086,40.76603309003821,113634400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-11,40.634063720703125,40.98281250200534,40.45968753224815,40.58457737140923,89726400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-12,41.0346565246582,41.23730858495717,40.77544914673815,40.86263904418833,91557200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-13,41.17367935180664,41.43524182149382,40.96631707000955,41.18546215767873,100497200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-16,41.4305305480957,41.51771683729324,41.19724394180135,41.24437156851333,86313600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-17,42.00078582763672,42.16573432963981,41.569561003795144,41.588412774825166,106421600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-18,41.90652847290039,42.13745997958061,41.68031440365616,41.89945950796199,83018000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-19,40.718902587890625,41.32921396938969,40.68591288066388,40.94511669584307,139235200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-20,39.0505485534668,40.34657809402919,38.98221043687875,40.20048136914202,261964400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-23,38.93745040893555,39.33332688754843,38.66646019491541,39.312119989538814,146062000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-24,38.39546585083008,39.19429120893321,37.99016176869321,39.03876679693956,134768000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-25,38.56277084350586,38.97985774663225,38.27057737549611,38.32006012932007,113528400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-26,38.69707107543945,39.052888663554214,38.49677423974467,38.67350547279084,111852000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-27,38.249366760253906,38.723005335962576,37.851131667287476,38.64524313476729,142623200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-30,38.942161560058594,39.4134451477928,38.13626705650611,38.20460519026829,169709600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-01,39.847023010253906,39.870585028863154,38.94451463897729,39.21314610125641,214277600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-02,41.60726547241211,41.8853210111797,40.9545368189417,41.291502795137106,266157600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-03,41.68267822265625,41.82641986573749,41.10535652672976,41.44468129699423,136272800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-04,43.318031311035156,43.417000432787496,41.98429789748085,42.00314967242535,224805200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-07,43.63142776489258,44.222887269371405,43.534813783401674,43.63613801110594,169805600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-08,43.841148376464844,43.88120704255573,43.280319859976906,43.59136869636416,113611200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-09,44.14984130859375,44.159265397142114,43.645568074468635,43.95897205391952,92844800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-10,44.78135299682617,44.8591151995632,44.218169403313304,44.23937989177429,111957200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-11,44.611053466796875,44.95878295577544,44.341386068147564,44.82395106118769,104848800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-14,44.506954193115234,44.833394884574425,44.4383561685555,44.71038767178984,83115200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-15,44.10246276855469,44.251490694559884,43.78548605847127,44.18288904852097,94780800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-16,44.51406478881836,44.58030223976041,43.99838650746106,44.01494677256498,76732400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-17,44.232574462890625,44.68675094014407,44.0835465091372,44.47148914238329,69176000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-18,44.071712493896484,44.42653815868699,44.02913514666882,44.27987803893838,73190800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-21,44.38395309448242,44.77189560949007,44.21363651623783,44.471475588215206,73603200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-22,44.272789001464844,44.67965611856497,44.18289866342736,44.56138087776781,60962800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-23,44.55663299560547,44.589749906860305,43.94160051861835,44.081167996274026,80233600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-24,44.506954193115234,44.670174538844826,44.04804947096319,44.653617888560404,92936000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-25,44.608680725097656,44.86178780942096,44.38868694727268,44.52588663043246,69844000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-29,44.44783401489258,44.64890336788852,44.20418730778864,44.376871758045915,90056400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-30,44.35319900512695,44.47147420247396,44.18288243218946,44.405240380717444,74762000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-31,44.204166412353516,44.525875059390096,44.031485653196825,44.28696048550283,109931200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-01,45.0013542175293,45.006082627215655,44.41234235900359,44.469115760497296,93770000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-04,45.37746047973633,45.75357472306048,45.26391730635916,45.33251532937576,105064800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-05,45.72755813598633,45.8765860459165,45.50283597350951,45.67078834894453,86264000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-06,45.88604736328125,45.909703847988986,45.39875409787338,45.80325688574977,83734400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-07,45.7630500793457,45.938095096293395,45.4981111299689,45.92390264729475,85388800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-08,45.346710205078125,45.417676045794195,44.89016967320631,45.22133878391785,106627200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-11,45.235530853271484,45.410579444316305,44.99425205010877,45.263919355004944,73234000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-12,45.483917236328125,45.5619793128146,45.21661409043262,45.273387494097285,67644400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-13,45.11016082763672,45.625842579643674,45.0486590226794,45.51702780682554,86553600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-14,45.13383102416992,45.31597589925,44.996631316529296,45.311243879131695,86440400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-15,44.67019271850586,44.98244109123504,44.532993004077035,44.95168837315518,246876800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-18,44.646522521972656,44.76006570008176,44.28223289505848,44.44308903939621,73939600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-19,43.925048828125,44.07644095516829,43.395174578736984,43.79494537297693,134314000.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-20,44.11665344238281,44.28223801491003,43.934508607866384,44.08117232308161,82514800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-21,43.87063980102539,44.55427032867904,43.74763257948827,44.29406343878758,102847600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-22,43.74290084838867,44.03385683847325,43.69085947006815,44.02676061501797,108801600.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-25,43.09239196777344,43.74290565884498,42.75175876656936,43.38334798985477,126652400.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-26,43.626991271972656,44.123748586875465,43.17991113234928,43.2863617065948,98276800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-27,43.5631217956543,44.30115787617731,43.53236908914164,43.81622884246029,101141200.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-28,43.880104064941406,44.048056455730084,43.47796906225165,43.54893491201409,69460800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-29,43.787845611572266,44.27987088708251,43.26743544249482,44.06697335691033,90950800.0,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
