date,port_ret,equity,drawdown,rolling_vol
2020-09-24,-0.003739728482337015,1.058936179955246,-0.09413791882143718,0.2541505094872988
2020-09-25,0.03067850301169383,1.0914227567411945,-0.06634742623582135,0.2784070970052717
2020-09-28,0.015555995866077367,1.1084009246332032,-0.05182353065799339,0.2827865456794419
2020-09-29,0.0005188023108949183,1.1089759655943008,-0.051331614514562696,0.28234118912951667
2020-09-30,0.006399074911410505,1.1160723858730925,-0.0452610144497545,0.27488061460970753
2020-10-01,0.007231085008866233,1.124142800171389,-0.03835721568396211,0.27409413494543766
2020-10-02,-0.023445285200570414,1.0977869516152028,-0.06090320502332225,0.2740179876962847
2020-10-05,0.019715574776689233,1.119430452348646,-0.042388371939410474,0.2809476776505781
2020-10-06,-0.017739989576339696,1.0995717677925438,-0.059376392239386955,0.2510259683442423
2020-10-07,0.006791434998840752,1.1070394379800672,-0.05298820814890581,0.2498209731694638
2020-10-08,0.007063408029450918,1.1148589092352144,-0.04629907745436013,0.22504689547793597
2020-10-09,0.008753040879368602,1.1246173148424785,-0.03795129429262656,0.22445671494461922
2020-10-12,0.02515320510948876,1.1529050448323939,-0.013752685872650772,0.23805586167275564
2020-10-13,0.018404339697500167,1.174123500916451,0.0,0.2441303666533699
2020-10-14,-0.003348650527842705,1.1701917716353545,-0.0033486505278428336,0.24541029810365297
2020-10-15,-0.0042968927346179915,1.1651635831137048,-0.007631154470336909,0.23837186434776877
2020-10-16,0.003054207106210098,1.1687222340091479,-0.00460025449033874,0.2351200316640029
2020-10-19,-0.013444291204443109,1.1530095919580217,-0.01798269853379908,0.23577433681310078
2020-10-20,0.004176492516659517,1.1578251278904708,-0.01388131062299558,0.23567125743629574
2020-10-21,-0.017000806477469346,1.1381411669564536,-0.030646123624909705,0.2293399964857762
2020-10-22,0.011301994790148262,1.1510044324958488,-0.01969049116430832,0.22923655538320906
2020-10-23,0.0033162813267101957,1.1548214870022955,-0.01643950904576008,0.2069287696005713
2020-10-26,-0.021299455290958846,1.1302244183708514,-0.03738881174879349,0.21810358894529192
2020-10-27,0.007386260065542473,1.1385725498573651,-0.030278715170369175,0.21923476903525446
2020-10-28,-0.058323046080540716,1.0721675305659952,-0.08683581435076893,0.3037709064352217
2020-10-29,0.012140848122937321,1.0851845537169416,-0.07574922666149597,0.30620299605713625
2020-10-30,-0.023992387580984986,1.0591483853072665,-0.0979242094374585,0.3067268143102743
2020-11-02,0.00701716136866362,1.066580600440327,-0.09159419804831637,0.2982112134028256
2020-11-03,0.01894049988459759,1.0867821701798812,-0.07438853806128265,0.3013394511347525
2020-11-04,0.022539633755639773,1.1112778422678953,-0.05352559470916152,0.3113499796801896
2020-11-05,0.03781215167384463,1.1532976485915116,-0.01773736094089251,0.33809114641584714
2020-11-06,0.0011062494718093129,1.1545734835061048,-0.01665073341525547,0.3371279526324615
2020-11-09,-0.017471898168022453,1.1344008931747873,-0.03383171166462351,0.3314215072100536
2020-11-10,-0.017143907050820015,1.1149528297038316,-0.050395610995295104,0.3283946239710211
2020-11-11,0.027748615459261744,1.1458912270304988,-0.024045403966376444,0.3452908789870703
2020-11-12,-0.008516001822746547,1.1361328152524377,-0.03235663508511677,0.34617773816025305
2020-11-13,0.018039048255422838,1.156627569931346,-0.014901269731377287,0.35255178766242967
2020-11-16,0.010704524473958968,1.1690087180609317,-0.004356256263950975,0.35101283102777947
2020-11-17,0.001247018502011408,1.1704664935613665,-0.003114670094100047,0.3508067873394368
2020-11-18,-0.00899767153672304,1.1599350205075614,-0.012084316852371102,0.34655184665819294
2020-11-19,0.022843896611717512,1.1864324561923465,0.0,0.35337849996663956
2020-11-20,-0.004234037299176657,1.1814090569198743,-0.004234037299176707,0.3539518862587113
2020-11-23,0.005397069661949254,1.1877852038993286,0.0,0.34380689247470714
2020-11-24,0.02274737475608876,1.2148041990621639,0.0,0.35082884731369035
2020-11-25,0.010481672994522755,1.2275373794291065,0.0,0.2644446836424474
2020-11-27,0.03763528139147886,1.2737360941224793,0.0,0.2857463055018882
2020-11-30,-0.006649752406973742,1.265266064464739,-0.006649752406973741,0.26576898319428327
2020-12-01,0.009459326431923359,1.277234629191746,0.0,0.2656610820619536
2020-12-02,0.01001307074931732,1.290023669897321,0.0,0.2631913204430062
2020-12-03,-0.0025249526269063554,1.2867664212432426,-0.0025249526269062184,0.2607856603387027
2020-12-04,0.006217655215483043,1.2947670911933942,0.0,0.23488244559253596
2020-12-07,-0.00917724440831299,1.2828846971456718,-0.009177244408313134,0.24043974325606404
2020-12-08,0.003463242114536662,1.2873276374569211,-0.005745785313106766,0.2250269371720649
2020-12-09,-0.011756044983584832,1.2721937558423655,-0.017434282586084815,0.2182489417607101
2020-12-10,0.0057492438321572045,1.279507907946451,-0.011785272695553739,0.2035967096283705
2020-12-11,-0.022585220383249366,1.25060993986337,-0.03410432009769737,0.2218479657855739
2020-12-14,0.0005421207415548309,1.2512879214513646,-0.03358068801544423,0.2167427210553428
2020-12-15,0.015294393063748973,1.2704256107579632,-0.01879989119355452,0.21921594679829307
2020-12-16,0.0019684005835560302,1.2729263172715437,-0.01686849632679477,0.2190994412199495
2020-12-17,-0.010717722074684797,1.2592834467814753,-0.027405426546031064,0.22056362994387363
2020-12-18,0.002541832962133942,1.262484334955174,-0.024933253600433303,0.20929825057797333
2020-12-21,-0.004809724604118942,1.2564121329870253,-0.02962305612124949,0.2095789950495958
2020-12-22,-0.005305173321582279,1.24974664885819,-0.03477107399579371,0.21150112942536067
2020-12-23,-0.0003008367837609671,1.2493706790958317,-0.03506145036148578,0.19780364776932657
2020-12-24,0.02508393874218418,1.2807098166765525,-0.010856990892381235,0.21283996329788424
2020-12-28,0.01293961314335126,1.2972817062532394,0.0,0.17255958092850787
2020-12-29,-0.009977336366162347,1.2843382903082816,-0.009977336366162493,0.17489744032393745
2020-12-30,-0.005055200561916568,1.2778457026614243,-0.014982099491674394,0.17295048716269112
2020-12-31,0.0008552235172533972,1.2789385463577616,-0.014139689018244028,0.16898418031049725
2021-01-04,-0.011736596651700057,1.263928160496849,-0.025710333843156352,0.1736361260602975
2021-01-05,-0.001977241398787897,1.261429069412821,-0.027636739705492852,0.17164455624723537
2021-01-06,0.001505416425502383,1.2633280454535212,-0.026172928081890423,0.16927149172323502
2021-01-07,0.026242412369783242,1.296480820980625,-0.0006173564837567147,0.1942031849822204
2021-01-08,0.0102769652950961,1.3098047093836003,0.0,0.19160448916967918
2021-01-11,-0.0113477452438388,1.294941379222335,-0.011347745243838747,0.1961640941028085
2021-01-12,0.0031409863814132813,1.299008772459201,-0.008242401975696034,0.17592147337005817
2021-01-13,0.0004419454242932789,1.2995828634423061,-0.007804099243241103,0.17593252718178307
2021-01-14,-0.009648146183636016,1.2870442979980665,-0.017376950336546626,0.173101409661682
2021-01-15,-0.0008478924865225651,1.285953022807972,-0.01821010903744036,0.1731176768671998
2021-01-19,0.011505171159341132,1.3007481324382497,-0.006914448299405351,0.17187530475425045
2021-01-20,0.11127357890896158,1.4454870323938018,0.0,0.4254432631119462
2021-01-21,0.02999556016490256,1.4888452256415565,0.0,0.43041609162471717
2021-01-22,-0.0013900314783886758,1.486775683911466,-0.0013900314783886758,0.4289297586190811
2021-01-25,0.006893377118088172,1.4970245893906713,0.0,0.4276079853339696
2021-01-26,0.0008741188631214385,1.4983331668228141,0.0,0.4244608891416043
2021-01-27,-0.02176792841622148,1.4657175577037647,-0.02176792841622155,0.43701251623685056
2021-01-28,0.0010451246830047124,1.4672494153016344,-0.020745553932502325,0.43324809137510273
2021-01-29,-0.018013117427872635,1.4408196792878287,-0.03838497926128248,0.44041801122486846
2021-02-01,0.020092481163072325,1.4697693215533032,-0.01906374757096252,0.44251416801722593
2021-02-02,0.014334366020180797,1.4908375329736812,-0.005002648286180134,0.43726257901166254
2021-02-03,0.0035513956357599106,1.496132086881911,-0.0014690190337109943,0.4359218720293962
2021-02-04,0.0037203408252935825,1.5016982081647694,0.0,0.43549370683686583
2021-02-05,0.0010984588283386653,1.5033477618190283,0.0,0.43143119425536697
2021-02-08,0.007001767528471917,1.5138738533617337,0.0,0.4313345445661429
2021-02-09,-0.0013856331808089594,1.5117761795189566,-0.0013856331808089761,0.42695839869052543
2021-02-10,-0.00045389368601177714,1.51108999385641,-0.001838897936668804,0.42770175518993253
2021-02-11,0.09406884503965386,1.65323648432946,0.0,0.524230700888402
2021-02-12,0.0022895633150477046,1.6570216739350792,0.0,0.5192004328306893
2021-02-16,-0.0027897483870892646,1.6523990003928468,-0.0027897483870892303,0.5199422256347995
2021-02-17,-0.008176452232554069,1.6388882388970147,-0.010943390375215412,0.5254064103181927
2021-02-18,-0.004010754190341043,1.6323150610253578,-0.014910253316752553,0.3745295569694855
2021-02-19,-0.0027895430381562275,1.627761647910797,-0.017658203561571773,0.365035494334444
2021-02-22,-0.010305748507362563,1.6109863457374984,-0.027781971063936983,0.36836811028615224
2021-02-23,-0.006323038463742646,1.6008000171088361,-0.03392934305604367,0.3701001025199214
2021-02-24,0.010103790243421801,1.6169741647033697,-0.024168367777957278,0.37064716762428435
2021-02-25,-0.017850007585391826,1.588111163598032,-0.04158696981518595,0.3672710443066841
2021-02-26,0.02142034575497129,1.6221290538196318,-0.02105743133255744,0.3719961149088284
2021-03-01,0.02256888920759143,1.6587387047157023,0.0,0.36613945240287377
2021-03-02,-0.013094407765534373,1.6370185037396805,-0.013094407765534388,0.36970404981567867
2021-03-03,0.1191350723281742,1.8320448215852667,0.0,0.5470050931516838
2021-03-04,-0.009835596915677737,1.8140255671886993,-0.009835596915677702,0.5514329181886799
2021-03-05,0.014580342045765691,1.8404746804380747,0.0,0.5510825886740441
2021-03-08,-0.020695134110457723,1.802385810099507,-0.020695134110457758,0.5614832210794715
2021-03-09,0.020772215792937483,1.8398253570890224,-0.00035280210912647103,0.5627405835273039
2021-03-10,9.11457899741223e-05,1.8399930494246088,-0.0002616884755791693,0.5623559982389355
2021-03-11,0.12271402045647047,2.065785994131464,0.0,0.6868867694781243
2021-03-12,0.003167197077838286,2.072328745495516,0.0,0.6237899263407852
2021-03-15,0.006773119055945004,2.0863648748118147,0.0,0.6230621927882483
2021-03-16,0.0010670607184269597,2.0885911528140317,0.0,0.6219750148589773
2021-03-17,0.0061300613492892495,2.101394344714364,0.0,0.6177363441697127
2021-03-18,-0.019199030975805016,2.0610496095978115,-0.01919903097580511,0.6256445921852757
2021-03-19,0.0031949445219408273,2.0676345487574443,-0.016065426292706908,0.6240734803550082
2021-03-22,0.006964909357771943,2.0820354359745377,-0.009212411172857649,0.6186088564626706
2021-03-23,-0.007943322879354474,2.065497156260334,-0.017082556895768874,0.6193267449731269
2021-03-24,-0.012037732363647878,2.0406332542953964,-0.028914654011418683,0.6258908551149666
2021-03-25,-0.00014278536316010446,2.040341881735105,-0.029053310785205233,0.6176432383424935
2021-03-26,0.006661359883970404,2.05393333329568,-0.022585485460195787,0.6172855527678239
2021-03-29,-0.017456645076110805,2.0180785480863443,-0.039647863732756305,0.6249664533954392
2021-03-30,0.004250281920145283,2.026655950852709,-0.03556609641100672,0.6192726232538311
2021-03-31,0.00911319013281858,2.045125251866638,-0.026777026877063737,0.4707706994679009
2021-04-01,0.012007306136269998,2.069681696852817,-0.015091240699925734,0.4674552008623376
2021-04-05,0.016805172154186313,2.1044630540727973,0.0,0.468000066103098
2021-04-06,-0.004831155286273408,2.0942960662643464,-0.004831155286273425,0.45879571301539274
2021-04-07,0.0013231292356002359,2.097067090617623,-0.0035144182934742085,0.4567508566215361
2021-04-08,0.0025920225912759143,2.1025027358919255,-0.0009315051538101304,0.45634010777688355
2021-04-09,0.00013474922571870694,2.102786046507658,-0.0007968814476897457,0.14664350901876289
2021-04-12,0.005059126827018973,2.1134243078070263,0.0,0.14717934850388334
2021-04-13,0.006466610115486839,2.1270909988142073,0.0,0.1470244709634109
2021-04-14,-0.008258581299535392,2.1095242448689904,-0.008258581299535273,0.1506564549570827
2021-04-15,0.021101522908176063,2.1540384190474464,0.0,0.16655613756433751
2021-04-16,-0.005740554602287345,2.14167304388748,-0.0057405546022873954,0.1506931983043823
2021-04-19,-0.0006601302548795256,2.14025926071515,-0.006396895343394049,0.15089643648108614
2021-04-20,-0.009950985273441473,2.1189615723304267,-0.016284225205477676,0.15506238165968111
2021-04-21,0.011548110259500968,2.143431574203344,-0.0049241669741401095,0.15571202211949994
2021-04-22,-0.015712514061845227,2.1097528754530708,-0.020559309993161357,0.1605457401880013
2021-04-23,0.014512763827692633,2.1403712206693166,-0.006344918575859837,0.16660978183391031
2021-04-26,0.004369897005876738,2.149724422457984,-0.0020027482106702577,0.166038817393879
2021-04-27,-0.004281034749946371,2.1405213775026333,-0.006275209125931269,0.15112738274470489
2021-04-28,0.019405495877889742,2.1820592562702954,0.0,0.16198495371070043
2021-04-29,0.0028600627978091738,2.1883000827717694,0.0,0.1607552001252564
2021-04-30,-0.006230497627387162,2.1746658842980486,-0.006230497627387144,0.16089538049860652
2021-05-03,-0.011719054027860054,2.149180857307416,-0.017876536116931296,0.15916844165795976
2021-05-04,-0.01376883166462881,2.1195891478663076,-0.03139922876501944,0.1665747759233413
2021-05-05,-0.0025865561921302443,2.114106711431122,-0.033904569087559344,0.16694373651406125
2021-05-06,0.006873953811187589,2.1286389833174213,-0.027263673718267878,0.16835595100441292
2021-05-07,0.009879632218985846,2.1496691535995933,-0.01765339656855691,0.17146892518223575
2021-05-10,-0.01799782580621213,2.1109797826321204,-0.035333499618440234,0.18361456718807365
2021-05-11,-0.0037404206668919444,2.103083830225772,-0.03894175813312584,0.18242166487218126
2021-05-12,-0.026328778383385255,2.0477122021380767,-0.06424524759676453,0.20275266398228753
2021-05-13,0.006153387243949069,2.060312568281992,-0.05848718623986182,0.18707887443621654
2021-05-14,0.018474339284727855,2.098375481701022,-0.041093359077538416,0.20020985128371946
2021-05-17,0.024393951143837918,2.1495631506830644,-0.01770183732737407,0.21950485482438667
2021-05-18,-0.006955941689976307,2.1346109147479915,-0.02453464606909561,0.2178999218359735
2021-05-19,0.011058014485471977,2.1582154731641214,-0.013747936055251486,0.21757577923146298
2021-05-20,0.013763535093644662,2.1879201475686627,-0.00017362116196850685,0.21368794598752316
2021-05-21,-0.008914289536828162,2.168416393889776,-0.00908636298948906,0.21152775706804108
2021-05-24,0.017881656457559503,2.207191270902253,0.0,0.2198794941290726
2021-05-25,0.0005271792136223822,2.2083548562607613,0.0,0.21888878278777377
2021-05-26,0.0029919623219137716,2.2149621707841085,0.0,0.2087506807573732
2021-05-27,-0.0001690213820325465,2.2145877948168526,-0.00016902138203256367,0.20863700984687528
2021-05-28,0.0014866141755525309,2.217880032425633,0.0,0.2070393564255912
2021-06-01,-0.000420625940004898,2.216947134552176,-0.00042062594000491504,0.20159919515520405
2021-06-02,0.0006675584711138826,2.2184270763918574,0.0,0.19331648260474765
2021-06-03,0.026044477769100616,2.2762048510653163,0.0,0.2096408520709895
2021-06-04,0.010463788603706637,2.3000225774455956,0.0,0.21072720226211503
2021-06-07,0.0019071774007403202,2.3044091285264927,0.0,0.209655796899789
2021-06-08,4.769244151349712e-05,2.3045190314240784,0.0,0.19426071721077373
2021-06-09,0.014863828112044696,2.338773006188102,0.0,0.19505928601812145
2021-06-10,0.004822980707494718,2.350052863276156,0.0,0.1551108950020825
2021-06-11,0.0017250287576553792,2.354106772047318,0.0,0.15620683473536215
2021-06-14,-0.012309005379162376,2.3251300591270647,-0.012309005379162463,0.16356314149451096
2021-06-15,0.2905789327044928,3.0007638701073414,0.0,1.0271753413893856
2021-06-16,-0.005915489581012753,2.9830128826986417,-0.005915489581012845,1.0268398946833053
2021-06-17,0.008672056642732124,3.008881739383404,0.0,1.0271058339266361
2021-06-18,-0.006557347476704898,2.989151456301955,-0.006557347476704778,1.0308578691022627
2021-06-21,-0.0024389197716295757,2.981861155714785,-0.008980274403924016,1.028918330425789
2021-06-22,0.01150564831508295,3.0161694014968465,0.0,1.0291558688005986
2021-06-23,0.011715578257077109,3.051505570156684,0.0,1.027484355824123
2021-06-24,0.0008621733387703663,3.0541364969023825,0.0,1.0279242410333287
2021-06-25,-0.0058329219229752,3.036321957173842,-0.005832921922975132,1.0294385978895397
2021-06-28,0.018962625686460902,3.0938985939113124,0.0,1.0276793385169825
2021-06-29,-0.003712727580458657,3.0824117912705553,-0.003712727580458708,1.0285479555510137
2021-06-30,0.00164160140746151,3.0874718828054815,-0.002077220991818729,1.0283322292813653
2021-07-01,-0.0018899233111656563,3.081636797721599,-0.003963218514609457,1.0303395102478121
2021-07-02,0.005678884744189523,3.099137057919313,0.0,1.0308792222990304
2021-07-06,-0.0021130952378853023,3.09258828616067,-0.0021130952378852763,1.0317436305588388
2021-07-07,-0.0033832041057830524,3.0821254287734345,-0.005489150311183688,1.0325414969718936
2021-07-08,-0.009153575262008938,3.0539129616942056,-0.01459248022269466,1.0365099974656722
2021-07-09,0.004998122201822291,3.069176791870482,-0.009667293020253043,1.0364870554703889
2021-07-12,0.00174024737787303,3.074517918734763,-0.007943869123709812,1.0364844421414938
2021-07-13,-0.012986009902787917,3.034592198595775,-0.020826719863390686,1.0367251030048832
2021-07-14,-0.007436831573624865,3.012024447520182,-0.02810866662916045,0.12752395933712804
2021-07-15,-0.006691565881268129,2.9918692874936106,-0.03461214151584491,0.12804769682388034
2021-07-16,-0.017719374405943202,2.9388552354148687,-0.05171821042727742,0.13865974550729787
2021-07-19,-0.00868274755497922,2.9133378973051323,-0.05995190181712129,0.13996013081447373
2021-07-20,0.010684325650219092,2.944464948129065,-0.04990812180926629,0.14609522457349797
2021-07-21,0.013622163393737556,2.984574930759612,-0.03696581500548912,0.14859133248406897
2021-07-22,0.0014926887460111526,2.9890299721703837,-0.03552830471552382,0.141731188942544
2021-07-23,0.01594873510127656,3.0367012194063054,-0.020146201134752517,0.1539452877342041
2021-07-26,0.01128699923224856,3.070976463738313,-0.009086592059244558,0.15764815885815545
2021-07-27,-0.014506925561397247,3.0264260367780587,-0.023461699106031464,0.15059075820441012
2021-07-28,0.000817851154594275,3.0289012028065314,-0.02266303612913989,0.15039047623758073
2021-07-29,-0.0008539039687507357,3.026314812048501,-0.02349758804139601,0.1501065622060649
2021-07-30,-0.012039050395796013,2.9898808555127054,-0.035253749790581934,0.15518023323548286
2021-08-02,-0.0028998901271138234,2.981210529538558,-0.038051407916734226,0.15291358053334037
2021-08-03,0.0003388489931405855,2.982220709724832,-0.037725452604853826,0.15311449436869545
2021-08-04,-0.001961969451951493,2.976369683793375,-0.03961340587123352,0.15299910057405433
2021-08-05,0.00815235068595862,3.000634093226714,-0.03178399756180239,0.15414522006263112
2021-08-06,-0.0037609179307838054,2.9893489546617764,-0.03542537848624416,0.1528796284718043
2021-08-09,0.00753740554938387,3.0118808900616894,-0.02815498838125141,0.155752880572065
2021-08-10,-0.007551023562714344,2.9891381064927445,-0.03549341296329089,0.15132964196624318
2021-08-11,-0.002246022252921228,2.982424435788507,-0.0376597162208645,0.1493789828168578
2021-08-12,0.012044581837018543,3.0183464909780855,-0.02606872991782705,0.15373989944385866
2021-08-13,0.0027746672071676036,3.0267213980064716,-0.02336639476069502,0.13795451060515557
2021-08-16,0.005491256973253915,3.0433419029893716,-0.018003448665610544,0.13315607584349237
2021-08-17,-0.007153288205785903,3.021572001248544,-0.0250279530143932,0.13316877799720198
2021-08-18,-0.01133641268881809,2.9873182140734125,-0.03608063849908372,0.1320702213539888
2021-08-19,-0.003414380990548326,2.9771183715505614,-0.03937182644341397,0.13252132630122074
2021-08-20,0.016033049189697748,3.0248506568451847,-0.023970027683771655,0.1326575818427719
2021-08-23,0.021461024696231436,3.0897670514941513,-0.0030234243436308983,0.1482977094336419
2021-08-24,0.0015297995204924383,3.09449377564796,-0.0014982500562497059,0.13752860502089162
2021-08-25,0.003122590658029171,3.104156613003128,0.0,0.13769840219624638
2021-08-26,0.014231589311909086,3.1483336950792356,0.0,0.14484812193523736
2021-08-27,0.018516985172750144,3.206631343429888,0.0,0.14612215220369637
2021-08-30,0.014823442421109164,3.2541646585149446,0.0,0.1492626680305027
2021-08-31,0.008546509857303352,3.281976408846231,0.0,0.14912097440237226
2021-09-01,-0.005965801049316833,3.262396790542503,-0.005965801049316877,0.15218963993342227
2021-09-02,0.0007310044516355332,3.264781617119391,-0.005239157624805979,0.1521991205849873
2021-09-03,-0.0024102386213030137,3.25691271437569,-0.007636768626058443,0.15132677899333472
2021-09-07,0.008825629031857199,3.285657017781909,0.0,0.15175645618574204
2021-09-08,-0.00502945507518832,3.2691319534184973,-0.0050294550751883715,0.14936724447040967
2021-09-09,-0.0011653040312392586,3.2653224207745257,-0.00618889826215363,0.14876515761325557
2021-09-10,-0.010260382823044116,3.23181896269671,-0.016385780619775137,0.15487043553481697
2021-09-13,0.011515622379156676,3.2690353694689227,-0.005058850702623574,0.15743848179255357
2021-09-14,-0.0037247746269402594,3.2568589494701548,-0.00876478225082522,0.15959069165882245
2021-09-15,0.0019140356518364972,3.263092693612444,-0.00686752270469726,0.15477810008173257
2021-09-16,-0.001602188002470148,3.25786460564779,-0.008458707644683261,0.1456593608429499
2021-09-17,-0.012356784178949134,3.217607875831563,-0.02071096939883421,0.15515817652863145
2021-09-20,-0.025266798187122057,3.1363092269876325,-0.045454467701896206,0.1797603310539048
2021-09-21,-0.0083251018330499,3.1101991332930266,-0.05340115646256072,0.16737658405031297
2021-09-22,0.00941688009500383,3.139487505602832,-0.04448714865489933,0.17040758640381817
2021-09-23,0.009380941224956509,3.1689388533693776,-0.0355235387567403,0.17297879635151758
2021-09-24,0.0016139098366281075,3.1740532349565034,-0.0339669607087435,0.16591892670189456
2021-09-27,-0.001336592759586128,3.1698108183841196,-0.035258153474581166,0.15160941927366284
2021-09-28,-0.03080229923509237,3.072173357037619,-0.06497442051587277,0.1750096205516511
2021-09-29,-0.00472598642248242,3.057654307464747,-0.0693933387091884,0.1698466959494712
2021-09-30,-0.0014240397953421127,3.053300086050518,-0.07071855962867701,0.1697296952699435
2021-10-01,0.010270715471124726,3.0846596624823035,-0.06117417436202621,0.17596208885647804
2021-10-04,-0.02311326376264221,3.013363110085367,-0.08287350329717702,0.19016599299661213
2021-10-05,0.013683362779154743,3.0545960507059875,-0.07032412872841687,0.19516301590154228
2021-10-06,0.004788425995173639,3.0692227578399427,-0.06587244461933439,0.19728716073235378
2021-10-07,0.011516051848407692,3.1045680862535403,-0.05511498325854436,0.20393932259597386
2021-10-08,-0.0028848700725559915,3.095611810693295,-0.05784085376534831,0.20185890764973072
2021-10-11,-0.0034401216389433782,3.0849625295175604,-0.061081995831638536,0.19538262693174477
2021-10-12,-0.004712799871300039,3.070423718505485,-0.06550692848084438,0.19547470334824937
2021-10-13,0.008203134153259156,3.095610816175734,-0.05784115644988164,0.1987633852035907
2021-10-14,0.021462598363542175,3.1620506678131504,-0.03761997959610619,0.2163177580695047
2021-10-15,0.010566320936365071,3.195461909986312,-0.027451163437772985,0.21622542941127368
2021-10-18,0.014862485136760414,3.2429544151285676,-0.012996670809593214,0.2010495619722894
2021-10-19,0.0007541313739150865,3.2454000287971922,-0.012252340632892156,0.19756797583263255
2021-10-20,0.0010625478693581441,3.248848421683006,-0.011202811461967999,0.195739789690951
2021-10-21,0.0031096255994904273,3.2589511239039357,-0.008128022411786007,0.19376841516481194
2021-10-22,-0.01594102207980987,3.207000112080762,-0.02393947550686437,0.20338003685551212
2021-10-25,0.004587748223433381,3.2217130211475107,-0.019461555569657674,0.2037207225544627
2021-10-26,0.006693847158851814,3.2432786757007546,-0.012897981089262656,0.16641469939516734
2021-10-27,0.009169963688095188,3.2730194233873036,-0.003846291419405845,0.16542457914734512
2021-10-28,0.01701032926350883,3.3286945614649817,0.0,0.17105104570009486
2021-10-29,0.007542822058033746,3.353802312227657,0.0,0.17007687118752984
2021-11-01,0.01409650787917755,3.401079212947178,0.0,0.1391653170657103
2021-11-02,0.008045411917415632,3.4284422961790977,0.0,0.13650770219805333
2021-11-03,0.017451285703774487,3.488273022208624,0.0,0.142501469548997
2021-11-04,0.0032909129738670096,3.4997526251538003,0.0,0.14161734624927866
2021-11-05,0.0038612675013745164,3.5132661062281567,0.0,0.13795153323574258
2021-11-08,0.01698507828960806,3.5729392060946688,0.0,0.13771174413016768
2021-11-09,-0.004342133086814389,3.5574250285507087,-0.004342133086814415,0.1372847668387392
2021-11-10,-0.015841678689809305,3.5010694442853225,-0.02011502509943408,0.16010827626883198
2021-11-11,-0.011983181761135971,3.459115492776092,-0.03185716485867374,0.16188695906267697
2021-11-12,0.006986174857974815,3.483281478462556,-0.02509354972488076,0.16061582942926975
2021-11-15,0.005626001928060816,3.502878426776365,-0.01960872415595405,0.15588985629766355
2021-11-16,0.002450766537015157,3.511463164007941,-0.017206014023933847,0.1555505166329039
2021-11-17,0.0003418316613562788,3.5126634932950855,-0.01687006392293655,0.15575151513342622
2021-11-18,0.010048277794716894,3.547959711875075,-0.006991301216932033,0.1571915414189048
2021-11-19,0.013227005376788432,3.5948885940606754,0.0,0.140587830194822
2021-11-22,0.0016903135088604494,3.6009650828140645,0.0,0.14128340041054463
2021-11-23,-0.005072423867616381,3.5826994615815453,-0.005072423867616305,0.14618302054972526
2021-11-24,0.0038616910211794093,3.5965347399239196,-0.0012303209801419746,0.14540104044449337
2021-11-26,-0.03979665474358843,3.453404688605846,-0.040978013064459806,0.20820195359904825
2021-11-29,0.018996854329150804,3.5190085144148977,-0.022759612080192615,0.2161213933890564
2021-11-30,-0.01991244607034042,3.4489364471505426,-0.04221885860240426,0.22542556731505736
2021-12-01,-0.013962215910531964,3.4007816518137237,-0.055591605693633195,0.22953666422756333
